observation_id,mdd_id,verbatim_taxon_name,taxon_match_method,reference_id,locator,method_id,call_phase,call_variant,variant_label,signal_direction,recording_condition,habitat_class,country,locality,date_or_season,n_individuals,n_calls,parameter,statistic,value,value_min,value_max,unit,dispersion_type,dispersion_value,verbatim_value,quality_flag,notes
collen2012-1005202,1005202,Molossus molossus,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,bandwidth,species_summary,4.62,,,kHz,,,4.62,ok,
collen2012-1005202,1005202,Molossus molossus,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,body_mass,species_summary,13.7,,,g,,,13.7,ok,
collen2012-1005202,1005202,Molossus molossus,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,call_shape_class,single,4,,,,,,4,ok,
collen2012-1005202,1005202,Molossus molossus,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,dominant_slope,species_summary,0.47,,,kHz/msec,,,0.47,ok,
collen2012-1005202,1005202,Molossus molossus,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,duration,species_summary,9.29,,,ms,,,9.29,ok,
collen2012-1005202,1005202,Molossus molossus,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,max_frequency,species_summary,38.09,,,kHz,,,38.09,ok,
collen2012-1005202,1005202,Molossus molossus,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,min_frequency,species_summary,33.41,,,kHz,,,33.41,ok,
collen2012-1005202,1005202,Molossus molossus,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,peak_frequency,species_summary,37.66,,,kHz,,,37.66,ok,
collen2012-1005202,1005202,Molossus molossus,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,total_slope,species_summary,0.50,,,kHz/msec,,,0.50,ok,
collen2012-1005205,1005205,Molossus rufus,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,bandwidth,species_summary,12.94,,,kHz,,,12.94,ok,
collen2012-1005205,1005205,Molossus rufus,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,call_shape_class,single,13,,,,,,13,ok,
collen2012-1005205,1005205,Molossus rufus,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,dominant_slope,species_summary,1.60,,,kHz/msec,,,1.60,ok,
collen2012-1005205,1005205,Molossus rufus,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,duration,species_summary,5.59,,,ms,,,5.59,ok,
collen2012-1005205,1005205,Molossus rufus,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,max_frequency,species_summary,41.91,,,kHz,,,41.91,ok,
collen2012-1005205,1005205,Molossus rufus,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,min_frequency,species_summary,26.69,,,kHz,,,26.69,ok,
collen2012-1005205,1005205,Molossus rufus,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,peak_frequency,species_summary,38.41,,,kHz,,,38.41,ok,
collen2012-1005205,1005205,Molossus rufus,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,total_slope,species_summary,2.84,,,kHz/msec,,,2.84,ok,
collen2012-1005210,1005210,Mops condylurus,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,bandwidth,species_summary,22.09,,,kHz,,,22.09,ok,
collen2012-1005210,1005210,Mops condylurus,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,body_mass,species_summary,26.59,,,g,,,26.59,ok,
collen2012-1005210,1005210,Mops condylurus,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,call_shape_class,single,10,,,,,,10,ok,
collen2012-1005210,1005210,Mops condylurus,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,dominant_slope,species_summary,3.63,,,kHz/msec,,,3.63,ok,
collen2012-1005210,1005210,Mops condylurus,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,duration,species_summary,5.57,,,ms,,,5.57,ok,
collen2012-1005210,1005210,Mops condylurus,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,max_frequency,species_summary,42.71,,,kHz,,,42.71,ok,
collen2012-1005210,1005210,Mops condylurus,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,min_frequency,species_summary,20.47,,,kHz,,,20.47,ok,
collen2012-1005210,1005210,Mops condylurus,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,peak_frequency,species_summary,27.12,,,kHz,,,27.12,ok,
collen2012-1005210,1005210,Mops condylurus,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,total_slope,species_summary,4.13,,,kHz/msec,,,4.13,ok,
collen2012-1005214,1005214,Mops midas,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,bandwidth,species_summary,4.80,,,kHz,,,4.80,ok,
collen2012-1005214,1005214,Mops midas,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,body_mass,species_summary,45.5,,,g,,,45.5,ok,
collen2012-1005214,1005214,Mops midas,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,duration,species_summary,16.5,,,ms,,,16.5,ok,
collen2012-1005214,1005214,Mops midas,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,peak_frequency,species_summary,15,,,kHz,,,15,ok,
collen2012-1005215,1005215,Mops mops,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,bandwidth,species_summary,0.73,,,kHz,,,0.73,ok,
collen2012-1005215,1005215,Mops mops,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,body_mass,species_summary,31.12,,,g,,,31.12,ok,
collen2012-1005215,1005215,Mops mops,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,call_shape_class,single,3,,,,,,3,ok,
collen2012-1005215,1005215,Mops mops,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,dominant_slope,species_summary,0.02,,,kHz/msec,,,0.02,ok,
collen2012-1005215,1005215,Mops mops,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,duration,species_summary,8.57,,,ms,,,8.57,ok,
collen2012-1005215,1005215,Mops mops,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,max_frequency,species_summary,18.15,,,kHz,,,18.15,ok,
collen2012-1005215,1005215,Mops mops,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,min_frequency,species_summary,17.42,,,kHz,,,17.42,ok,
collen2012-1005215,1005215,Mops mops,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,peak_frequency,species_summary,17.80,,,kHz,,,17.80,ok,
collen2012-1005215,1005215,Mops mops,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,total_slope,species_summary,0.10,,,kHz/msec,,,0.10,ok,
collen2012-1005218,1005218,Mops niveiventer,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,bandwidth,species_summary,20.78,,,kHz,,,20.78,ok,
collen2012-1005218,1005218,Mops niveiventer,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,body_mass,species_summary,21.82,,,g,,,21.82,ok,
collen2012-1005218,1005218,Mops niveiventer,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,call_shape_class,single,11,,,,,,11,ok,
collen2012-1005218,1005218,Mops niveiventer,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,dominant_slope,species_summary,1.75,,,kHz/msec,,,1.75,ok,
collen2012-1005218,1005218,Mops niveiventer,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,duration,species_summary,8.82,,,ms,,,8.82,ok,
collen2012-1005218,1005218,Mops niveiventer,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,max_frequency,species_summary,38.15,,,kHz,,,38.15,ok,
collen2012-1005218,1005218,Mops niveiventer,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,min_frequency,species_summary,17.06,,,kHz,,,17.06,ok,
collen2012-1005218,1005218,Mops niveiventer,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,peak_frequency,species_summary,22.11,,,kHz,,,22.11,ok,
collen2012-1005218,1005218,Mops niveiventer,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,total_slope,species_summary,2.31,,,kHz/msec,,,2.31,ok,
collen2012-1005227,1005227,Mormopterus jugularis,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,bandwidth,species_summary,28.42,,,kHz,,,28.42,ok,
collen2012-1005227,1005227,Mormopterus jugularis,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,body_mass,species_summary,11.56,,,g,,,11.56,ok,
collen2012-1005227,1005227,Mormopterus jugularis,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,call_shape_class,single,10,,,,,,10,ok,
collen2012-1005227,1005227,Mormopterus jugularis,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,dominant_slope,species_summary,8.97,,,kHz/msec,,,8.97,ok,
collen2012-1005227,1005227,Mormopterus jugularis,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,duration,species_summary,3.98,,,ms,,,3.98,ok,
collen2012-1005227,1005227,Mormopterus jugularis,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,max_frequency,species_summary,51.45,,,kHz,,,51.45,ok,
collen2012-1005227,1005227,Mormopterus jugularis,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,min_frequency,species_summary,23.19,,,kHz,,,23.19,ok,
collen2012-1005227,1005227,Mormopterus jugularis,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,peak_frequency,species_summary,32.04,,,kHz,,,32.04,ok,
collen2012-1005227,1005227,Mormopterus jugularis,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,total_slope,species_summary,7.62,,,kHz/msec,,,7.62,ok,
collen2012-1005237,1005237,Nyctinomops macrotis,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,bandwidth,species_summary,5.00,,,kHz,,,5.00,ok,
collen2012-1005237,1005237,Nyctinomops macrotis,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,body_mass,species_summary,16.38,,,g,,,16.38,ok,
collen2012-1005237,1005237,Nyctinomops macrotis,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,duration,species_summary,15.70,,,ms,,,15.70,ok,
collen2012-1005237,1005237,Nyctinomops macrotis,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,max_frequency,species_summary,24.5,,,kHz,,,24.5,ok,
collen2012-1005237,1005237,Nyctinomops macrotis,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,min_frequency,species_summary,15,,,kHz,,,15,ok,
collen2012-1005237,1005237,Nyctinomops macrotis,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,peak_frequency,species_summary,17.5,,,kHz,,,17.5,ok,
collen2012-1005241,1005241,Otomops madagascariensis,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,bandwidth,species_summary,6.93,,,kHz,,,6.93,ok,
collen2012-1005241,1005241,Otomops madagascariensis,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,call_shape_class,single,10,,,,,,10,ok,
collen2012-1005241,1005241,Otomops madagascariensis,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,dominant_slope,species_summary,2.45,,,kHz/msec,,,2.45,ok,
collen2012-1005241,1005241,Otomops madagascariensis,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,duration,species_summary,2.99,,,ms,,,2.99,ok,
collen2012-1005241,1005241,Otomops madagascariensis,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,max_frequency,species_summary,17.59,,,kHz,,,17.59,ok,
collen2012-1005241,1005241,Otomops madagascariensis,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,min_frequency,species_summary,10.90,,,kHz,,,10.90,ok,
collen2012-1005241,1005241,Otomops madagascariensis,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,peak_frequency,species_summary,15.08,,,kHz,,,15.08,ok,
collen2012-1005241,1005241,Otomops madagascariensis,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,total_slope,species_summary,2.35,,,kHz/msec,,,2.35,ok,
collen2012-1005242,1005242,Otomops martiensseni,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,bandwidth,species_summary,6.40,,,kHz,,,6.40,ok,
collen2012-1005242,1005242,Otomops martiensseni,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,body_mass,species_summary,34.92,,,g,,,34.92,ok,
collen2012-1005242,1005242,Otomops martiensseni,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,duration,species_summary,24.00,,,ms,,,24.00,ok,
collen2012-1005242,1005242,Otomops martiensseni,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,peak_frequency,species_summary,10.8,,,kHz,,,10.8,ok,
collen2012-1005246-beccarii,1005246,Mormopterus beccarii,synonym_via_mdd,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,body_mass,species_summary,14.3,,,g,,,14.3,ok,Printed in the source as a separate species; the current taxonomy treats it as Ozimops beccarii.
collen2012-1005246-beccarii,1005246,Mormopterus beccarii,synonym_via_mdd,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,duration,species_summary,13.00,,,ms,,,13.00,ok,Printed in the source as a separate species; the current taxonomy treats it as Ozimops beccarii.
collen2012-1005246-beccarii,1005246,Mormopterus beccarii,synonym_via_mdd,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,peak_frequency,species_summary,23.5,,,kHz,,,23.5,ok,Printed in the source as a separate species; the current taxonomy treats it as Ozimops beccarii.
collen2012-1005250-loriae,1005250,Mormopterus loriae,synonym_via_mdd,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,bandwidth,species_summary,12,,,kHz,,,12,ok,Printed in the source as a separate species; the current taxonomy treats it as Ozimops loriae.
collen2012-1005250-loriae,1005250,Mormopterus loriae,synonym_via_mdd,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,body_mass,species_summary,7,,,g,,,7,ok,Printed in the source as a separate species; the current taxonomy treats it as Ozimops loriae.
collen2012-1005250-loriae,1005250,Mormopterus loriae,synonym_via_mdd,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,duration,species_summary,6.00,,,ms,,,6.00,ok,Printed in the source as a separate species; the current taxonomy treats it as Ozimops loriae.
collen2012-1005250-loriae,1005250,Mormopterus loriae,synonym_via_mdd,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,max_frequency,species_summary,47.00,,,kHz,,,47.00,ok,Printed in the source as a separate species; the current taxonomy treats it as Ozimops loriae.
collen2012-1005250-loriae,1005250,Mormopterus loriae,synonym_via_mdd,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,min_frequency,species_summary,35.00,,,kHz,,,35.00,ok,Printed in the source as a separate species; the current taxonomy treats it as Ozimops loriae.
collen2012-1005250-loriae,1005250,Mormopterus loriae,synonym_via_mdd,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,peak_frequency,species_summary,36.00,,,kHz,,,36.00,ok,Printed in the source as a separate species; the current taxonomy treats it as Ozimops loriae.
collen2012-1005259,1005259,Sauromys petrophilus,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,bandwidth,species_summary,25.87,,,kHz,,,25.87,ok,
collen2012-1005259,1005259,Sauromys petrophilus,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,body_mass,species_summary,14.25,,,g,,,14.25,ok,
collen2012-1005259,1005259,Sauromys petrophilus,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,call_shape_class,single,10,,,,,,10,ok,
collen2012-1005259,1005259,Sauromys petrophilus,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,dominant_slope,species_summary,6.04,,,kHz/msec,,,6.04,ok,
collen2012-1005259,1005259,Sauromys petrophilus,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,duration,species_summary,3.74,,,ms,,,3.74,ok,
collen2012-1005259,1005259,Sauromys petrophilus,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,max_frequency,species_summary,45.72,,,kHz,,,45.72,ok,
collen2012-1005259,1005259,Sauromys petrophilus,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,min_frequency,species_summary,20.02,,,kHz,,,20.02,ok,
collen2012-1005259,1005259,Sauromys petrophilus,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,peak_frequency,species_summary,27.99,,,kHz,,,27.99,ok,
collen2012-1005259,1005259,Sauromys petrophilus,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,total_slope,species_summary,7.25,,,kHz/msec,,,7.25,ok,
collen2012-1005261-aegyptiaca,1005261,Tadarida aegyptiaca,synonym_via_mdd,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,bandwidth,species_summary,17.44,,,kHz,,,17.44,ok,Printed in the source as a separate species; the current taxonomy treats it as Nyctinomus aegyptiacus.
collen2012-1005261-aegyptiaca,1005261,Tadarida aegyptiaca,synonym_via_mdd,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,body_mass,species_summary,17.63,,,g,,,17.63,ok,Printed in the source as a separate species; the current taxonomy treats it as Nyctinomus aegyptiacus.
collen2012-1005261-aegyptiaca,1005261,Tadarida aegyptiaca,synonym_via_mdd,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,call_shape_class,single,8,,,,,,8,ok,Printed in the source as a separate species; the current taxonomy treats it as Nyctinomus aegyptiacus.
collen2012-1005261-aegyptiaca,1005261,Tadarida aegyptiaca,synonym_via_mdd,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,dominant_slope,species_summary,3.63,,,kHz/msec,,,3.63,ok,Printed in the source as a separate species; the current taxonomy treats it as Nyctinomus aegyptiacus.
collen2012-1005261-aegyptiaca,1005261,Tadarida aegyptiaca,synonym_via_mdd,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,duration,species_summary,4.93,,,ms,,,4.93,ok,Printed in the source as a separate species; the current taxonomy treats it as Nyctinomus aegyptiacus.
collen2012-1005261-aegyptiaca,1005261,Tadarida aegyptiaca,synonym_via_mdd,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,max_frequency,species_summary,36.23,,,kHz,,,36.23,ok,Printed in the source as a separate species; the current taxonomy treats it as Nyctinomus aegyptiacus.
collen2012-1005261-aegyptiaca,1005261,Tadarida aegyptiaca,synonym_via_mdd,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,min_frequency,species_summary,18.79,,,kHz,,,18.79,ok,Printed in the source as a separate species; the current taxonomy treats it as Nyctinomus aegyptiacus.
collen2012-1005261-aegyptiaca,1005261,Tadarida aegyptiaca,synonym_via_mdd,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,peak_frequency,species_summary,23.57,,,kHz,,,23.57,ok,Printed in the source as a separate species; the current taxonomy treats it as Nyctinomus aegyptiacus.
collen2012-1005261-aegyptiaca,1005261,Tadarida aegyptiaca,synonym_via_mdd,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,total_slope,species_summary,4.18,,,kHz/msec,,,4.18,ok,Printed in the source as a separate species; the current taxonomy treats it as Nyctinomus aegyptiacus.
collen2012-1005262,1005262,Tadarida brasiliensis,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,bandwidth,species_summary,3.16,,,kHz,,,3.16,ok,
collen2012-1005262,1005262,Tadarida brasiliensis,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,body_mass,species_summary,12.61,,,g,,,12.61,ok,
collen2012-1005262,1005262,Tadarida brasiliensis,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,call_shape_class,single,3,,,,,,3,ok,
collen2012-1005262,1005262,Tadarida brasiliensis,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,dominant_slope,species_summary,0.32,,,kHz/msec,,,0.32,ok,
collen2012-1005262,1005262,Tadarida brasiliensis,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,duration,species_summary,11.25,,,ms,,,11.25,ok,
collen2012-1005262,1005262,Tadarida brasiliensis,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,max_frequency,species_summary,28.36,,,kHz,,,28.36,ok,
collen2012-1005262,1005262,Tadarida brasiliensis,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,min_frequency,species_summary,25.13,,,kHz,,,25.13,ok,
collen2012-1005262,1005262,Tadarida brasiliensis,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,peak_frequency,species_summary,26.72,,,kHz,,,26.72,ok,
collen2012-1005262,1005262,Tadarida brasiliensis,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,total_slope,species_summary,0.29,,,kHz/msec,,,0.29,ok,
collen2012-1005263,1005263,Tadarida fulminans,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,bandwidth,species_summary,13,,,kHz,,,13,ok,
collen2012-1005263,1005263,Tadarida fulminans,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,body_mass,species_summary,33.89,,,g,,,33.89,ok,
collen2012-1005263,1005263,Tadarida fulminans,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,duration,species_summary,15,,,ms,,,15,ok,
collen2012-1005263,1005263,Tadarida fulminans,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,peak_frequency,species_summary,17,,,kHz,,,17,ok,
collen2012-1005264,1005264,Tadarida insignis,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,bandwidth,species_summary,14.22,,,kHz,,,14.22,ok,
collen2012-1005264,1005264,Tadarida insignis,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,call_shape_class,single,5,,,,,,5,ok,
collen2012-1005264,1005264,Tadarida insignis,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,dominant_slope,species_summary,3.52,,,kHz/msec,,,3.52,ok,
collen2012-1005264,1005264,Tadarida insignis,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,duration,species_summary,3.19,,,ms,,,3.19,ok,
collen2012-1005264,1005264,Tadarida insignis,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,max_frequency,species_summary,24.15,,,kHz,,,24.15,ok,
collen2012-1005264,1005264,Tadarida insignis,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,min_frequency,species_summary,10.17,,,kHz,,,10.17,ok,
collen2012-1005264,1005264,Tadarida insignis,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,peak_frequency,species_summary,16.32,,,kHz,,,16.32,ok,
collen2012-1005264,1005264,Tadarida insignis,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,total_slope,species_summary,4.54,,,kHz/msec,,,4.54,ok,
collen2012-1005268,1005268,Tadarida ventralis,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,bandwidth,species_summary,4.00,,,kHz,,,4.00,ok,
collen2012-1005268,1005268,Tadarida ventralis,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,body_mass,species_summary,37.43,,,g,,,37.43,ok,
collen2012-1005268,1005268,Tadarida ventralis,exact,collen-2012,"Appendix F, pp. 337-392",collen-2012-sonobat,unspecified,,,,,,,,,,,duration,species_summary,9.00,,,ms,,,9.00,ok,
