observation_id,mdd_id,verbatim_taxon_name,taxon_match_method,reference_id,locator,method_id,call_phase,call_variant,variant_label,signal_direction,recording_condition,habitat_class,country,locality,date_or_season,n_individuals,n_calls,parameter,statistic,value,value_min,value_max,unit,dispersion_type,dispersion_value,harmonic,verbatim_value,quality_flag,notes
mst-adbb8b49980463,1005159,Chaerephon pumilus,synonym_via_mdd,monadjem-2017-swaziland,supplied worksheet record BAT00248 (africa_swaziland),monadjem-2017-swaziland-release,unspecified,,,,hand_release,,north-eastern Swaziland,,,5,,detection_distance,mean,12,,,m,se,2,,12.0 +/- 2.0,ok,"Imported from MASTER_call_records.csv record BAT00248; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Monadjem, Shapiro, Mtsetfwa, Reside & McCleery 2017, Acta Chiropterologica 19(1):175-187 (open access via BioOne, full text incl. Table 1 fetched). 178 calls, 145 hand-released individuals, north-eastern Swaziland savanna, 2005-2016. Four Anabat/Analook parameters: Dur (duration), Fk (frequency of the knee), Fmin (minimum frequency), Fc (frequency of the flattest part of the call, i.e. characteristic frequency). Two species attempted but yielded only indistinguishable noise (Nycteris thebaica, Kerivoula lanosa) - both explicitly excluded, not silently missing. Correction factor = 0.0004501 (inverse of detection-volume half-sphere). Strong negative correlation between detection distance and Fk across species (r=-0.77, P<0.01) - lower-frequency callers are detectable much farther away, a real, quantified source of detectability bias directly analogous to findings in Europe, Borneo and Peru batches earlier in this project, now with an actual correction factor a user could apply."
mst-b4068a7820cbff,1005752,Nycticeinops schlieffeni,synonym_via_mdd,monadjem-2017-swaziland,supplied worksheet record BAT00199 (africa_swaziland),monadjem-2017-swaziland-release,unspecified,,,,hand_release,,north-eastern Swaziland,,,5,5,characteristic_frequency,mean,40.3,,,kHz,sd,1.29,,40.3 39.2-42.4 +/- 1.29,ok,"Imported from MASTER_call_records.csv record BAT00199; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Monadjem, Shapiro, Mtsetfwa, Reside & McCleery 2017, Acta Chiropterologica 19(1):175-187 (open access via BioOne, full text incl. Table 1 fetched). 178 calls, 145 hand-released individuals, north-eastern Swaziland savanna, 2005-2016. Four Anabat/Analook parameters: Dur (duration), Fk (frequency of the knee), Fmin (minimum frequency), Fc (frequency of the flattest part of the call, i.e. characteristic frequency). Two species attempted but yielded only indistinguishable noise (Nycteris thebaica, Kerivoula lanosa) - both explicitly excluded, not silently missing."
mst-b5a03a3a4a0f26,1004761,Cloeotis percivali,exact,monadjem-2017-swaziland,supplied worksheet record BAT00153 (africa_swaziland),monadjem-2017-swaziland-release,unspecified,,,,hand_release,,north-eastern Swaziland,,,3,3,knee_frequency,mean,103.1,,,kHz,sd,0.65,,103.1 102.6-103.8 +/- 0.65,ok,"Imported from MASTER_call_records.csv record BAT00153; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Monadjem, Shapiro, Mtsetfwa, Reside & McCleery 2017, Acta Chiropterologica 19(1):175-187 (open access via BioOne, full text incl. Table 1 fetched). 178 calls, 145 hand-released individuals, north-eastern Swaziland savanna, 2005-2016. Four Anabat/Analook parameters: Dur (duration), Fk (frequency of the knee), Fmin (minimum frequency), Fc (frequency of the flattest part of the call, i.e. characteristic frequency). Two species attempted but yielded only indistinguishable noise (Nycteris thebaica, Kerivoula lanosa) - both explicitly excluded, not silently missing."
mst-b5dd0bde7d111e,1004825,Taphozous mauritianus,exact,monadjem-2017-swaziland,supplied worksheet record BAT00178 (africa_swaziland),monadjem-2017-swaziland-release,unspecified,,,,hand_release,,north-eastern Swaziland,,,4,4,min_frequency,mean,25.1,,,kHz,sd,0.72,,25.1 24.3-25.9 +/- 0.72,ok,"Imported from MASTER_call_records.csv record BAT00178; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Monadjem, Shapiro, Mtsetfwa, Reside & McCleery 2017, Acta Chiropterologica 19(1):175-187 (open access via BioOne, full text incl. Table 1 fetched). 178 calls, 145 hand-released individuals, north-eastern Swaziland savanna, 2005-2016. Four Anabat/Analook parameters: Dur (duration), Fk (frequency of the knee), Fmin (minimum frequency), Fc (frequency of the flattest part of the call, i.e. characteristic frequency). Two species attempted but yielded only indistinguishable noise (Nycteris thebaica, Kerivoula lanosa) - both explicitly excluded, not silently missing."
mst-b78ca29cb77c50,1005214,Mops midas,exact,monadjem-2017-swaziland,supplied worksheet record BAT00223 (africa_swaziland),monadjem-2017-swaziland-release,unspecified,,,,hand_release,,north-eastern Swaziland,,,1,6,characteristic_frequency,mean,12.3,,,kHz,sd,0.72,,12.3 11.6-13.4 +/- 0.72,ok,"Imported from MASTER_call_records.csv record BAT00223; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Monadjem, Shapiro, Mtsetfwa, Reside & McCleery 2017, Acta Chiropterologica 19(1):175-187 (open access via BioOne, full text incl. Table 1 fetched). 178 calls, 145 hand-released individuals, north-eastern Swaziland savanna, 2005-2016. Four Anabat/Analook parameters: Dur (duration), Fk (frequency of the knee), Fmin (minimum frequency), Fc (frequency of the flattest part of the call, i.e. characteristic frequency). Two species attempted but yielded only indistinguishable noise (Nycteris thebaica, Kerivoula lanosa) - both explicitly excluded, not silently missing."
mst-b7fccc9bee1dea,1005620,Pipistrellus hesperidus,exact,monadjem-2017-swaziland,supplied worksheet record BAT00203 (africa_swaziland),monadjem-2017-swaziland-release,unspecified,,,,hand_release,,north-eastern Swaziland,,,14,15,characteristic_frequency,mean,46,,,kHz,sd,1.83,,46.0 42.5-50.0 +/- 1.83,ok,"Imported from MASTER_call_records.csv record BAT00203; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Monadjem, Shapiro, Mtsetfwa, Reside & McCleery 2017, Acta Chiropterologica 19(1):175-187 (open access via BioOne, full text incl. Table 1 fetched). 178 calls, 145 hand-released individuals, north-eastern Swaziland savanna, 2005-2016. Four Anabat/Analook parameters: Dur (duration), Fk (frequency of the knee), Fmin (minimum frequency), Fc (frequency of the flattest part of the call, i.e. characteristic frequency). Two species attempted but yielded only indistinguishable noise (Nycteris thebaica, Kerivoula lanosa) - both explicitly excluded, not silently missing."
mst-b831e615e00cf9,1005479,Myotis tricolor,exact,monadjem-2017-swaziland,supplied worksheet record BAT00186 (africa_swaziland),monadjem-2017-swaziland-release,unspecified,,,,hand_release,,north-eastern Swaziland,,,9,10,min_frequency,mean,38,,,kHz,sd,3.78,,38.0 34.2-41.7 +/- 3.78,ok,"Imported from MASTER_call_records.csv record BAT00186; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Monadjem, Shapiro, Mtsetfwa, Reside & McCleery 2017, Acta Chiropterologica 19(1):175-187 (open access via BioOne, full text incl. Table 1 fetched). 178 calls, 145 hand-released individuals, north-eastern Swaziland savanna, 2005-2016. Four Anabat/Analook parameters: Dur (duration), Fk (frequency of the knee), Fmin (minimum frequency), Fc (frequency of the flattest part of the call, i.e. characteristic frequency). Two species attempted but yielded only indistinguishable noise (Nycteris thebaica, Kerivoula lanosa) - both explicitly excluded, not silently missing."
mst-b8fb46ae400388,1005214,Mops midas,exact,monadjem-2017-swaziland,supplied worksheet record BAT00220 (africa_swaziland),monadjem-2017-swaziland-release,unspecified,,,,hand_release,,north-eastern Swaziland,,,1,6,duration,mean,14.2,,,ms,sd,3.89,,14.2 9.0-20.7 +/- 3.89,ok,"Imported from MASTER_call_records.csv record BAT00220; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Monadjem, Shapiro, Mtsetfwa, Reside & McCleery 2017, Acta Chiropterologica 19(1):175-187 (open access via BioOne, full text incl. Table 1 fetched). 178 calls, 145 hand-released individuals, north-eastern Swaziland savanna, 2005-2016. Four Anabat/Analook parameters: Dur (duration), Fk (frequency of the knee), Fmin (minimum frequency), Fc (frequency of the flattest part of the call, i.e. characteristic frequency). Two species attempted but yielded only indistinguishable noise (Nycteris thebaica, Kerivoula lanosa) - both explicitly excluded, not silently missing."
mst-b9a60a478781d5,1004669,Rhinolophus clivosus,exact,monadjem-2017-swaziland,supplied worksheet record BAT00164 (africa_swaziland),monadjem-2017-swaziland-release,unspecified,,,,hand_release,,north-eastern Swaziland,,,6,18,duration,mean,32.9,,,ms,sd,5.35,,32.9 23.3-40.1 +/- 5.35,ok,"Imported from MASTER_call_records.csv record BAT00164; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Monadjem, Shapiro, Mtsetfwa, Reside & McCleery 2017, Acta Chiropterologica 19(1):175-187 (open access via BioOne, full text incl. Table 1 fetched). 178 calls, 145 hand-released individuals, north-eastern Swaziland savanna, 2005-2016. Four Anabat/Analook parameters: Dur (duration), Fk (frequency of the knee), Fmin (minimum frequency), Fc (frequency of the flattest part of the call, i.e. characteristic frequency). Two species attempted but yielded only indistinguishable noise (Nycteris thebaica, Kerivoula lanosa) - both explicitly excluded, not silently missing."
mst-ba49b0abf9d79e,1005684,Scotophilus dinganii,exact,monadjem-2017-swaziland,supplied worksheet record BAT00246 (africa_swaziland),monadjem-2017-swaziland-release,unspecified,,,,hand_release,,north-eastern Swaziland,,,2,,detection_distance,species_summary,17.5,,,m,,,,17.5,definition_unstated,"Imported from MASTER_call_records.csv record BAT00246; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Monadjem, Shapiro, Mtsetfwa, Reside & McCleery 2017, Acta Chiropterologica 19(1):175-187 (open access via BioOne, full text incl. Table 1 fetched). 178 calls, 145 hand-released individuals, north-eastern Swaziland savanna, 2005-2016. Four Anabat/Analook parameters: Dur (duration), Fk (frequency of the knee), Fmin (minimum frequency), Fc (frequency of the flattest part of the call, i.e. characteristic frequency). Two species attempted but yielded only indistinguishable noise (Nycteris thebaica, Kerivoula lanosa) - both explicitly excluded, not silently missing. Correction factor = 0.0001535 (inverse of detection-volume half-sphere). Strong negative correlation between detection distance and Fk across species (r=-0.77, P<0.01) - lower-frequency callers are detectable much farther away, a real, quantified source of detectability bias directly analogous to findings in Europe, Borneo and Peru batches earlier in this project, now with an actual correction factor a user could apply."
mst-c0f45a579876e7,1004661,Rhinolophus blasii,exact,monadjem-2017-swaziland,supplied worksheet record BAT00162 (africa_swaziland),monadjem-2017-swaziland-release,unspecified,,,,hand_release,,north-eastern Swaziland,,,1,3,min_frequency,mean,79.4,,,kHz,sd,1.86,,79.4 77.9-81.5 +/- 1.86,ok,"Imported from MASTER_call_records.csv record BAT00162; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Monadjem, Shapiro, Mtsetfwa, Reside & McCleery 2017, Acta Chiropterologica 19(1):175-187 (open access via BioOne, full text incl. Table 1 fetched). 178 calls, 145 hand-released individuals, north-eastern Swaziland savanna, 2005-2016. Four Anabat/Analook parameters: Dur (duration), Fk (frequency of the knee), Fmin (minimum frequency), Fc (frequency of the flattest part of the call, i.e. characteristic frequency). Two species attempted but yielded only indistinguishable noise (Nycteris thebaica, Kerivoula lanosa) - both explicitly excluded, not silently missing."
mst-c14786eec2e028,1005700,Neoromicia nana,manual,monadjem-2017-swaziland,supplied worksheet record BAT00189 (africa_swaziland),monadjem-2017-swaziland-release,unspecified,,,,hand_release,,north-eastern Swaziland,,,3,4,knee_frequency,mean,72.3,,,kHz,sd,2.08,,72.3 70.6-75.1 +/- 2.08,ok,"Imported from MASTER_call_records.csv record BAT00189; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Monadjem, Shapiro, Mtsetfwa, Reside & McCleery 2017, Acta Chiropterologica 19(1):175-187 (open access via BioOne, full text incl. Table 1 fetched). 178 calls, 145 hand-released individuals, north-eastern Swaziland savanna, 2005-2016. Four Anabat/Analook parameters: Dur (duration), Fk (frequency of the knee), Fmin (minimum frequency), Fc (frequency of the flattest part of the call, i.e. characteristic frequency). Two species attempted but yielded only indistinguishable noise (Nycteris thebaica, Kerivoula lanosa) - both explicitly excluded, not silently missing."
mst-c36ac07b9a5eeb,1005126,Miniopterus natalensis,exact,monadjem-2017-swaziland,supplied worksheet record BAT00231 (africa_swaziland),monadjem-2017-swaziland-release,unspecified,,,,hand_release,,north-eastern Swaziland,,,11,12,characteristic_frequency,mean,53.6,,,kHz,sd,0.83,,53.6 51.6-55.0 +/- 0.83,ok,"Imported from MASTER_call_records.csv record BAT00231; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Monadjem, Shapiro, Mtsetfwa, Reside & McCleery 2017, Acta Chiropterologica 19(1):175-187 (open access via BioOne, full text incl. Table 1 fetched). 178 calls, 145 hand-released individuals, north-eastern Swaziland savanna, 2005-2016. Four Anabat/Analook parameters: Dur (duration), Fk (frequency of the knee), Fmin (minimum frequency), Fc (frequency of the flattest part of the call, i.e. characteristic frequency). Two species attempted but yielded only indistinguishable noise (Nycteris thebaica, Kerivoula lanosa) - both explicitly excluded, not silently missing."
mst-c4b1bddfb561cd,1004583,Hipposideros caffer,exact,monadjem-2017-swaziland,supplied worksheet record BAT00156 (africa_swaziland),monadjem-2017-swaziland-release,unspecified,,,,hand_release,,north-eastern Swaziland,,,8,8,duration,mean,4.8,,,ms,sd,1.08,,4.8 3.7-6.7 +/- 1.08,ok,"Imported from MASTER_call_records.csv record BAT00156; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Monadjem, Shapiro, Mtsetfwa, Reside & McCleery 2017, Acta Chiropterologica 19(1):175-187 (open access via BioOne, full text incl. Table 1 fetched). 178 calls, 145 hand-released individuals, north-eastern Swaziland savanna, 2005-2016. Four Anabat/Analook parameters: Dur (duration), Fk (frequency of the knee), Fmin (minimum frequency), Fc (frequency of the flattest part of the call, i.e. characteristic frequency). Two species attempted but yielded only indistinguishable noise (Nycteris thebaica, Kerivoula lanosa) - both explicitly excluded, not silently missing."
mst-c536a5eecd01f9,1004661,Rhinolophus blasii,exact,monadjem-2017-swaziland,supplied worksheet record BAT00161 (africa_swaziland),monadjem-2017-swaziland-release,unspecified,,,,hand_release,,north-eastern Swaziland,,,1,3,knee_frequency,mean,86.3,,,kHz,sd,0.24,,86.3 86.1-86.6 +/- 0.24,ok,"Imported from MASTER_call_records.csv record BAT00161; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Monadjem, Shapiro, Mtsetfwa, Reside & McCleery 2017, Acta Chiropterologica 19(1):175-187 (open access via BioOne, full text incl. Table 1 fetched). 178 calls, 145 hand-released individuals, north-eastern Swaziland savanna, 2005-2016. Four Anabat/Analook parameters: Dur (duration), Fk (frequency of the knee), Fmin (minimum frequency), Fc (frequency of the flattest part of the call, i.e. characteristic frequency). Two species attempted but yielded only indistinguishable noise (Nycteris thebaica, Kerivoula lanosa) - both explicitly excluded, not silently missing."
mst-c76575d0f9c55f,1005745,Neoromicia zuluensis,exact,monadjem-2017-swaziland,supplied worksheet record BAT00195 (africa_swaziland),monadjem-2017-swaziland-release,unspecified,,,,hand_release,,north-eastern Swaziland,,,2,3,characteristic_frequency,mean,43.6,,,kHz,sd,3.1,,43.6 40.1-45.9 +/- 3.1,ok,"Imported from MASTER_call_records.csv record BAT00195; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Monadjem, Shapiro, Mtsetfwa, Reside & McCleery 2017, Acta Chiropterologica 19(1):175-187 (open access via BioOne, full text incl. Table 1 fetched). 178 calls, 145 hand-released individuals, north-eastern Swaziland savanna, 2005-2016. Four Anabat/Analook parameters: Dur (duration), Fk (frequency of the knee), Fmin (minimum frequency), Fc (frequency of the flattest part of the call, i.e. characteristic frequency). Two species attempted but yielded only indistinguishable noise (Nycteris thebaica, Kerivoula lanosa) - both explicitly excluded, not silently missing."
mst-c80e776f7b3153,1004745,Rhinolophus simulator,exact,monadjem-2017-swaziland,supplied worksheet record BAT00174 (africa_swaziland),monadjem-2017-swaziland-release,unspecified,,,,hand_release,,north-eastern Swaziland,,,3,8,min_frequency,mean,72.1,,,kHz,sd,2.97,,72.1 68.6-76.0 +/- 2.97,ok,"Imported from MASTER_call_records.csv record BAT00174; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Monadjem, Shapiro, Mtsetfwa, Reside & McCleery 2017, Acta Chiropterologica 19(1):175-187 (open access via BioOne, full text incl. Table 1 fetched). 178 calls, 145 hand-released individuals, north-eastern Swaziland savanna, 2005-2016. Four Anabat/Analook parameters: Dur (duration), Fk (frequency of the knee), Fmin (minimum frequency), Fc (frequency of the flattest part of the call, i.e. characteristic frequency). Two species attempted but yielded only indistinguishable noise (Nycteris thebaica, Kerivoula lanosa) - both explicitly excluded, not silently missing."
mst-d22f0dfb74129c,1004583,Hipposideros caffer,exact,monadjem-2017-swaziland,supplied worksheet record BAT00157 (africa_swaziland),monadjem-2017-swaziland-release,unspecified,,,,hand_release,,north-eastern Swaziland,,,8,8,knee_frequency,mean,141.4,,,kHz,sd,1.97,,141.4 138.7-144.3 +/- 1.97,ok,"Imported from MASTER_call_records.csv record BAT00157; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Monadjem, Shapiro, Mtsetfwa, Reside & McCleery 2017, Acta Chiropterologica 19(1):175-187 (open access via BioOne, full text incl. Table 1 fetched). 178 calls, 145 hand-released individuals, north-eastern Swaziland savanna, 2005-2016. Four Anabat/Analook parameters: Dur (duration), Fk (frequency of the knee), Fmin (minimum frequency), Fc (frequency of the flattest part of the call, i.e. characteristic frequency). Two species attempted but yielded only indistinguishable noise (Nycteris thebaica, Kerivoula lanosa) - both explicitly excluded, not silently missing."
mst-d5103a57a1ce5e,1005126,Miniopterus natalensis,exact,monadjem-2017-swaziland,supplied worksheet record BAT00230 (africa_swaziland),monadjem-2017-swaziland-release,unspecified,,,,hand_release,,north-eastern Swaziland,,,11,12,min_frequency,mean,53.2,,,kHz,sd,0.87,,53.2 51.3-54.8 +/- 0.87,ok,"Imported from MASTER_call_records.csv record BAT00230; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Monadjem, Shapiro, Mtsetfwa, Reside & McCleery 2017, Acta Chiropterologica 19(1):175-187 (open access via BioOne, full text incl. Table 1 fetched). 178 calls, 145 hand-released individuals, north-eastern Swaziland savanna, 2005-2016. Four Anabat/Analook parameters: Dur (duration), Fk (frequency of the knee), Fmin (minimum frequency), Fc (frequency of the flattest part of the call, i.e. characteristic frequency). Two species attempted but yielded only indistinguishable noise (Nycteris thebaica, Kerivoula lanosa) - both explicitly excluded, not silently missing."
mst-d5c69379833e9e,1005620,Pipistrellus hesperidus,exact,monadjem-2017-swaziland,supplied worksheet record BAT00202 (africa_swaziland),monadjem-2017-swaziland-release,unspecified,,,,hand_release,,north-eastern Swaziland,,,14,15,min_frequency,mean,45.3,,,kHz,sd,1.87,,45.3 41.7-49.1 +/- 1.87,ok,"Imported from MASTER_call_records.csv record BAT00202; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Monadjem, Shapiro, Mtsetfwa, Reside & McCleery 2017, Acta Chiropterologica 19(1):175-187 (open access via BioOne, full text incl. Table 1 fetched). 178 calls, 145 hand-released individuals, north-eastern Swaziland savanna, 2005-2016. Four Anabat/Analook parameters: Dur (duration), Fk (frequency of the knee), Fmin (minimum frequency), Fc (frequency of the flattest part of the call, i.e. characteristic frequency). Two species attempted but yielded only indistinguishable noise (Nycteris thebaica, Kerivoula lanosa) - both explicitly excluded, not silently missing."
mst-db750d1fa946a9,1004669,Rhinolophus clivosus,exact,monadjem-2017-swaziland,supplied worksheet record BAT00165 (africa_swaziland),monadjem-2017-swaziland-release,unspecified,,,,hand_release,,north-eastern Swaziland,,,6,18,knee_frequency,mean,91.5,,,kHz,sd,0.7,,91.5 90.0-92.3 +/- 0.7,ok,"Imported from MASTER_call_records.csv record BAT00165; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Monadjem, Shapiro, Mtsetfwa, Reside & McCleery 2017, Acta Chiropterologica 19(1):175-187 (open access via BioOne, full text incl. Table 1 fetched). 178 calls, 145 hand-released individuals, north-eastern Swaziland savanna, 2005-2016. Four Anabat/Analook parameters: Dur (duration), Fk (frequency of the knee), Fmin (minimum frequency), Fc (frequency of the flattest part of the call, i.e. characteristic frequency). Two species attempted but yielded only indistinguishable noise (Nycteris thebaica, Kerivoula lanosa) - both explicitly excluded, not silently missing."
mst-dd7874e7e45ac8,1005479,Myotis tricolor,exact,monadjem-2017-swaziland,supplied worksheet record BAT00243 (africa_swaziland),monadjem-2017-swaziland-release,unspecified,,,,hand_release,,north-eastern Swaziland,,,9,,detection_distance,mean,4.6,,,m,se,0.73,,4.6 +/- 0.73,ok,"Imported from MASTER_call_records.csv record BAT00243; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Monadjem, Shapiro, Mtsetfwa, Reside & McCleery 2017, Acta Chiropterologica 19(1):175-187 (open access via BioOne, full text incl. Table 1 fetched). 178 calls, 145 hand-released individuals, north-eastern Swaziland savanna, 2005-2016. Four Anabat/Analook parameters: Dur (duration), Fk (frequency of the knee), Fmin (minimum frequency), Fc (frequency of the flattest part of the call, i.e. characteristic frequency). Two species attempted but yielded only indistinguishable noise (Nycteris thebaica, Kerivoula lanosa) - both explicitly excluded, not silently missing. Correction factor = 0.006497 (inverse of detection-volume half-sphere). Strong negative correlation between detection distance and Fk across species (r=-0.77, P<0.01) - lower-frequency callers are detectable much farther away, a real, quantified source of detectability bias directly analogous to findings in Europe, Borneo and Peru batches earlier in this project, now with an actual correction factor a user could apply."
mst-de48c8f40f65e6,1004761,Cloeotis percivali,exact,monadjem-2017-swaziland,supplied worksheet record BAT00152 (africa_swaziland),monadjem-2017-swaziland-release,unspecified,,,,hand_release,,north-eastern Swaziland,,,3,3,duration,mean,2.3,,,ms,sd,0.04,,2.3 2.2-2.3 +/- 0.04,ok,"Imported from MASTER_call_records.csv record BAT00152; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Monadjem, Shapiro, Mtsetfwa, Reside & McCleery 2017, Acta Chiropterologica 19(1):175-187 (open access via BioOne, full text incl. Table 1 fetched). 178 calls, 145 hand-released individuals, north-eastern Swaziland savanna, 2005-2016. Four Anabat/Analook parameters: Dur (duration), Fk (frequency of the knee), Fmin (minimum frequency), Fc (frequency of the flattest part of the call, i.e. characteristic frequency). Two species attempted but yielded only indistinguishable noise (Nycteris thebaica, Kerivoula lanosa) - both explicitly excluded, not silently missing."
mst-e28ccbfeb3e55f,1005745,Neoromicia zuluensis,exact,monadjem-2017-swaziland,supplied worksheet record BAT00194 (africa_swaziland),monadjem-2017-swaziland-release,unspecified,,,,hand_release,,north-eastern Swaziland,,,2,3,min_frequency,mean,46.1,,,kHz,sd,2.82,,46.1 39.9-45.3 +/- 2.82,ok,"Imported from MASTER_call_records.csv record BAT00194; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Monadjem, Shapiro, Mtsetfwa, Reside & McCleery 2017, Acta Chiropterologica 19(1):175-187 (open access via BioOne, full text incl. Table 1 fetched). 178 calls, 145 hand-released individuals, north-eastern Swaziland savanna, 2005-2016. Four Anabat/Analook parameters: Dur (duration), Fk (frequency of the knee), Fmin (minimum frequency), Fc (frequency of the flattest part of the call, i.e. characteristic frequency). Two species attempted but yielded only indistinguishable noise (Nycteris thebaica, Kerivoula lanosa) - both explicitly excluded, not silently missing."
mst-e41803a480ffd4,1004583,Hipposideros caffer,exact,monadjem-2017-swaziland,supplied worksheet record BAT00158 (africa_swaziland),monadjem-2017-swaziland-release,unspecified,,,,hand_release,,north-eastern Swaziland,,,8,8,min_frequency,mean,121.2,,,kHz,sd,5.88,,121.2 109.1-127.3 +/- 5.88,ok,"Imported from MASTER_call_records.csv record BAT00158; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Monadjem, Shapiro, Mtsetfwa, Reside & McCleery 2017, Acta Chiropterologica 19(1):175-187 (open access via BioOne, full text incl. Table 1 fetched). 178 calls, 145 hand-released individuals, north-eastern Swaziland savanna, 2005-2016. Four Anabat/Analook parameters: Dur (duration), Fk (frequency of the knee), Fmin (minimum frequency), Fc (frequency of the flattest part of the call, i.e. characteristic frequency). Two species attempted but yielded only indistinguishable noise (Nycteris thebaica, Kerivoula lanosa) - both explicitly excluded, not silently missing."
mst-e42238b200f149,1005698,Scotophilus viridis,exact,monadjem-2017-swaziland,supplied worksheet record BAT00210 (africa_swaziland),monadjem-2017-swaziland-release,unspecified,,,,hand_release,,north-eastern Swaziland,,,4,4,min_frequency,mean,39.8,,,kHz,sd,1.33,,39.8 38.5-41.2 +/- 1.33,ok,"Imported from MASTER_call_records.csv record BAT00210; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Monadjem, Shapiro, Mtsetfwa, Reside & McCleery 2017, Acta Chiropterologica 19(1):175-187 (open access via BioOne, full text incl. Table 1 fetched). 178 calls, 145 hand-released individuals, north-eastern Swaziland savanna, 2005-2016. Four Anabat/Analook parameters: Dur (duration), Fk (frequency of the knee), Fmin (minimum frequency), Fc (frequency of the flattest part of the call, i.e. characteristic frequency). Two species attempted but yielded only indistinguishable noise (Nycteris thebaica, Kerivoula lanosa) - both explicitly excluded, not silently missing."
mst-e94f190259df84,1005214,Mops midas,exact,monadjem-2017-swaziland,supplied worksheet record BAT00222 (africa_swaziland),monadjem-2017-swaziland-release,unspecified,,,,hand_release,,north-eastern Swaziland,,,1,6,min_frequency,mean,11.8,,,kHz,sd,0.5,,11.8 11.3-12.5 +/- 0.5,ok,"Imported from MASTER_call_records.csv record BAT00222; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Monadjem, Shapiro, Mtsetfwa, Reside & McCleery 2017, Acta Chiropterologica 19(1):175-187 (open access via BioOne, full text incl. Table 1 fetched). 178 calls, 145 hand-released individuals, north-eastern Swaziland savanna, 2005-2016. Four Anabat/Analook parameters: Dur (duration), Fk (frequency of the knee), Fmin (minimum frequency), Fc (frequency of the flattest part of the call, i.e. characteristic frequency). Two species attempted but yielded only indistinguishable noise (Nycteris thebaica, Kerivoula lanosa) - both explicitly excluded, not silently missing."
