observation_id,mdd_id,verbatim_taxon_name,taxon_match_method,reference_id,locator,method_id,call_phase,call_variant,variant_label,signal_direction,recording_condition,habitat_class,country,locality,date_or_season,n_individuals,n_calls,parameter,statistic,value,value_min,value_max,unit,dispersion_type,dispersion_value,harmonic,verbatim_value,quality_flag,notes
mst-b5bef150cee55d,1005439,Myotis moluccarum,exact,pennay-lavery-2017-solomons,supplied worksheet record BAT01695 (oceania_solomon),pennay-lavery-2017-solomons-unstated,unspecified,,,,unspecified,,Solomon Islands,,,,101,duration,species_summary,2.8,,,ms,,,,2.8,definition_unstated,"Imported from MASTER_call_records.csv record BAT01695; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Pennay & Lavery 2017, 'Identification Guide to Bat Echolocation Calls of Solomon Islands & Bougainville', Australasian Bat Society (open PDF, full text and Table 16 fetched in full). Reference calls (mostly hand-release) from Bougainville, Choiseul, New Georgia, Isabel, Guadalcanal and Makira, Titley Anabat Walkabout at 384 kHz. First-ever documentation of echolocation for most Solomon Islands species. 14 of the region's known echolocating species covered directly; calls collected from all 14, with 3 additional unidentified call types possibly representing further species. (Large-footed myotis)"
mst-b96b4f4985a9cc,1004810,Mosia nigrescens,exact,pennay-lavery-2017-solomons,supplied worksheet record BAT01688 (oceania_solomon),pennay-lavery-2017-solomons-unstated,unspecified,,,,unspecified,,Solomon Islands,,,,402,duration,species_summary,3.67,,,ms,,,,3.67,definition_unstated,"Imported from MASTER_call_records.csv record BAT01688; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Pennay & Lavery 2017, 'Identification Guide to Bat Echolocation Calls of Solomon Islands & Bougainville', Australasian Bat Society (open PDF, full text and Table 16 fetched in full). Reference calls (mostly hand-release) from Bougainville, Choiseul, New Georgia, Isabel, Guadalcanal and Makira, Titley Anabat Walkabout at 384 kHz. First-ever documentation of echolocation for most Solomon Islands species. 14 of the region's known echolocating species covered directly; calls collected from all 14, with 3 additional unidentified call types possibly representing further species. (Lesser sheathtail bat)"
mst-bc24c933330565,1004810,Mosia nigrescens,exact,pennay-lavery-2017-solomons,supplied worksheet record BAT01693 (oceania_solomon),pennay-lavery-2017-solomons-unstated,unspecified,,,,unspecified,,Solomon Islands,,,,402,total_slope,species_summary,0.74,,,kHz/ms,,,,0.74,definition_unstated,"Imported from MASTER_call_records.csv record BAT01693; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Pennay & Lavery 2017, 'Identification Guide to Bat Echolocation Calls of Solomon Islands & Bougainville', Australasian Bat Society (open PDF, full text and Table 16 fetched in full). Reference calls (mostly hand-release) from Bougainville, Choiseul, New Georgia, Isabel, Guadalcanal and Makira, Titley Anabat Walkabout at 384 kHz. First-ever documentation of echolocation for most Solomon Islands species. 14 of the region's known echolocating species covered directly; calls collected from all 14, with 3 additional unidentified call types possibly representing further species. (Lesser sheathtail bat)"
mst-be5192c67e4e06,1004591,Hipposideros demissus,exact,pennay-lavery-2017-solomons,supplied worksheet record BAT01721 (oceania_solomon),pennay-lavery-2017-solomons-unstated,unspecified,,,,unspecified,,Solomon Islands,,,,106,total_slope,species_summary,0.71,,,kHz/ms,,,,0.71,definition_unstated,"Imported from MASTER_call_records.csv record BAT01721; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Pennay & Lavery 2017, 'Identification Guide to Bat Echolocation Calls of Solomon Islands & Bougainville', Australasian Bat Society (open PDF, full text and Table 16 fetched in full). Reference calls (mostly hand-release) from Bougainville, Choiseul, New Georgia, Isabel, Guadalcanal and Makira, Titley Anabat Walkabout at 384 kHz. First-ever documentation of echolocation for most Solomon Islands species. 14 of the region's known echolocating species covered directly; calls collected from all 14, with 3 additional unidentified call types possibly representing further species. (Makira leaf-nosed bat, endemic to Makira)"
mst-c181c896bcd86c,1004591,Hipposideros demissus,exact,pennay-lavery-2017-solomons,supplied worksheet record BAT01719 (oceania_solomon),pennay-lavery-2017-solomons-unstated,unspecified,,,,unspecified,,Solomon Islands,,,,106,min_frequency,species_summary,59.17,,,kHz,,,,59.17,definition_unstated,"Imported from MASTER_call_records.csv record BAT01719; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Pennay & Lavery 2017, 'Identification Guide to Bat Echolocation Calls of Solomon Islands & Bougainville', Australasian Bat Society (open PDF, full text and Table 16 fetched in full). Reference calls (mostly hand-release) from Bougainville, Choiseul, New Georgia, Isabel, Guadalcanal and Makira, Titley Anabat Walkabout at 384 kHz. First-ever documentation of echolocation for most Solomon Islands species. 14 of the region's known echolocating species covered directly; calls collected from all 14, with 3 additional unidentified call types possibly representing further species. (Makira leaf-nosed bat, endemic to Makira)"
mst-c5ea7c3f15031c,1004585,Hipposideros cervinus (Makira),exact,pennay-lavery-2017-solomons,supplied worksheet record BAT01746 (oceania_solomon),pennay-lavery-2017-solomons-unstated,unspecified,,,,unspecified,,Solomon Islands,,,,43,max_frequency,species_summary,140.34,,,kHz,,,,140.34,definition_unstated,"Imported from MASTER_call_records.csv record BAT01746; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Pennay & Lavery 2017, 'Identification Guide to Bat Echolocation Calls of Solomon Islands & Bougainville', Australasian Bat Society (open PDF, full text and Table 16 fetched in full). Reference calls (mostly hand-release) from Bougainville, Choiseul, New Georgia, Isabel, Guadalcanal and Makira, Titley Anabat Walkabout at 384 kHz. First-ever documentation of echolocation for most Solomon Islands species. 14 of the region's known echolocating species covered directly; calls collected from all 14, with 3 additional unidentified call types possibly representing further species. (Fawn leaf-nosed bat)"
mst-c8301aa4055bac,1004804,Emballonura dianae,exact,pennay-lavery-2017-solomons,supplied worksheet record BAT01644 (oceania_solomon),pennay-lavery-2017-solomons-unstated,unspecified,,,,unspecified,,Solomon Islands,,,,199,total_slope,species_summary,0.53,,,kHz/ms,,,,0.53,definition_unstated,"Imported from MASTER_call_records.csv record BAT01644; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Pennay & Lavery 2017, 'Identification Guide to Bat Echolocation Calls of Solomon Islands & Bougainville', Australasian Bat Society (open PDF, full text and Table 16 fetched in full). Reference calls (mostly hand-release) from Bougainville, Choiseul, New Georgia, Isabel, Guadalcanal and Makira, Titley Anabat Walkabout at 384 kHz. First-ever documentation of echolocation for most Solomon Islands species. 14 of the region's known echolocating species covered directly; calls collected from all 14, with 3 additional unidentified call types possibly representing further species."
mst-c9fe807661c587,1004592,Hipposideros diadema (Guadalcanal),exact,pennay-lavery-2017-solomons,supplied worksheet record BAT01713 (oceania_solomon),pennay-lavery-2017-solomons-unstated,unspecified,,,,unspecified,,Solomon Islands,,,,125,peak_frequency,species_summary,65.92,,,kHz,,,,65.92,definition_unstated,"Imported from MASTER_call_records.csv record BAT01713; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Pennay & Lavery 2017, 'Identification Guide to Bat Echolocation Calls of Solomon Islands & Bougainville', Australasian Bat Society (open PDF, full text and Table 16 fetched in full). Reference calls (mostly hand-release) from Bougainville, Choiseul, New Georgia, Isabel, Guadalcanal and Makira, Titley Anabat Walkabout at 384 kHz. First-ever documentation of echolocation for most Solomon Islands species. 14 of the region's known echolocating species covered directly; calls collected from all 14, with 3 additional unidentified call types possibly representing further species. (Diadem leaf-nosed bat - regional form)"
mst-cd47c1211bb853,1004810,Mosia nigrescens,exact,pennay-lavery-2017-solomons,supplied worksheet record BAT01689 (oceania_solomon),pennay-lavery-2017-solomons-unstated,unspecified,,,,unspecified,,Solomon Islands,,,,402,characteristic_frequency,species_summary,55.62,,,kHz,,,,55.62,definition_unstated,"Imported from MASTER_call_records.csv record BAT01689; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Pennay & Lavery 2017, 'Identification Guide to Bat Echolocation Calls of Solomon Islands & Bougainville', Australasian Bat Society (open PDF, full text and Table 16 fetched in full). Reference calls (mostly hand-release) from Bougainville, Choiseul, New Georgia, Isabel, Guadalcanal and Makira, Titley Anabat Walkabout at 384 kHz. First-ever documentation of echolocation for most Solomon Islands species. 14 of the region's known echolocating species covered directly; calls collected from all 14, with 3 additional unidentified call types possibly representing further species. (Lesser sheathtail bat)"
mst-ce21fbafa5ff1a,1005439,Myotis moluccarum,exact,pennay-lavery-2017-solomons,supplied worksheet record BAT01694 (oceania_solomon),pennay-lavery-2017-solomons-unstated,unspecified,,,,unspecified,,Solomon Islands,,,,101,bandwidth,species_summary,46.59,,,kHz,,,,46.59,definition_unstated,"Imported from MASTER_call_records.csv record BAT01694; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Pennay & Lavery 2017, 'Identification Guide to Bat Echolocation Calls of Solomon Islands & Bougainville', Australasian Bat Society (open PDF, full text and Table 16 fetched in full). Reference calls (mostly hand-release) from Bougainville, Choiseul, New Georgia, Isabel, Guadalcanal and Makira, Titley Anabat Walkabout at 384 kHz. First-ever documentation of echolocation for most Solomon Islands species. 14 of the region's known echolocating species covered directly; calls collected from all 14, with 3 additional unidentified call types possibly representing further species. (Large-footed myotis)"
mst-d04533baa473cf,1004585,Hipposideros cervinus (Makira),exact,pennay-lavery-2017-solomons,supplied worksheet record BAT01744 (oceania_solomon),pennay-lavery-2017-solomons-unstated,unspecified,,,,unspecified,,Solomon Islands,,,,43,duration,species_summary,6.04,,,ms,,,,6.04,definition_unstated,"Imported from MASTER_call_records.csv record BAT01744; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Pennay & Lavery 2017, 'Identification Guide to Bat Echolocation Calls of Solomon Islands & Bougainville', Australasian Bat Society (open PDF, full text and Table 16 fetched in full). Reference calls (mostly hand-release) from Bougainville, Choiseul, New Georgia, Isabel, Guadalcanal and Makira, Titley Anabat Walkabout at 384 kHz. First-ever documentation of echolocation for most Solomon Islands species. 14 of the region's known echolocating species covered directly; calls collected from all 14, with 3 additional unidentified call types possibly representing further species. (Fawn leaf-nosed bat)"
mst-d1ff25f200500a,1004592,Hipposideros diadema (Guadalcanal),exact,pennay-lavery-2017-solomons,supplied worksheet record BAT01714 (oceania_solomon),pennay-lavery-2017-solomons-unstated,unspecified,,,,unspecified,,Solomon Islands,,,,125,total_slope,species_summary,0.02,,,kHz/ms,,,,0.02,definition_unstated,"Imported from MASTER_call_records.csv record BAT01714; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Pennay & Lavery 2017, 'Identification Guide to Bat Echolocation Calls of Solomon Islands & Bougainville', Australasian Bat Society (open PDF, full text and Table 16 fetched in full). Reference calls (mostly hand-release) from Bougainville, Choiseul, New Georgia, Isabel, Guadalcanal and Makira, Titley Anabat Walkabout at 384 kHz. First-ever documentation of echolocation for most Solomon Islands species. 14 of the region's known echolocating species covered directly; calls collected from all 14, with 3 additional unidentified call types possibly representing further species. (Diadem leaf-nosed bat - regional form)"
mst-d5fa20718f0295,1004584,Hipposideros calcaratus,exact,pennay-lavery-2017-solomons,supplied worksheet record BAT01723 (oceania_solomon),pennay-lavery-2017-solomons-unstated,unspecified,,,,unspecified,,Solomon Islands,,,,50,duration,species_summary,4.03,,,ms,,,,4.03,definition_unstated,"Imported from MASTER_call_records.csv record BAT01723; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Pennay & Lavery 2017, 'Identification Guide to Bat Echolocation Calls of Solomon Islands & Bougainville', Australasian Bat Society (open PDF, full text and Table 16 fetched in full). Reference calls (mostly hand-release) from Bougainville, Choiseul, New Georgia, Isabel, Guadalcanal and Makira, Titley Anabat Walkabout at 384 kHz. First-ever documentation of echolocation for most Solomon Islands species. 14 of the region's known echolocating species covered directly; calls collected from all 14, with 3 additional unidentified call types possibly representing further species. (Spurred leaf-nosed bat)"
mst-d67e6c8a128043,1004593,Hipposideros dinops,exact,pennay-lavery-2017-solomons,supplied worksheet record BAT01677 (oceania_solomon),pennay-lavery-2017-solomons-unstated,unspecified,,,,unspecified,,Solomon Islands,,,,144,min_frequency,species_summary,51.99,,,kHz,,,,51.99,definition_unstated,"Imported from MASTER_call_records.csv record BAT01677; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Pennay & Lavery 2017, 'Identification Guide to Bat Echolocation Calls of Solomon Islands & Bougainville', Australasian Bat Society (open PDF, full text and Table 16 fetched in full). Reference calls (mostly hand-release) from Bougainville, Choiseul, New Georgia, Isabel, Guadalcanal and Makira, Titley Anabat Walkabout at 384 kHz. First-ever documentation of echolocation for most Solomon Islands species. 14 of the region's known echolocating species covered directly; calls collected from all 14, with 3 additional unidentified call types possibly representing further species. (Fierce leaf-nosed bat)"
mst-dc234170fd2a40,1005612,Pipistrellus angulatus,synonym_via_mdd,pennay-lavery-2017-solomons,supplied worksheet record BAT01667 (oceania_solomon),pennay-lavery-2017-solomons-unstated,unspecified,,,,unspecified,,Solomon Islands,,,,9,duration,species_summary,4.12,,,ms,,,,4.12,definition_unstated,"Imported from MASTER_call_records.csv record BAT01667; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Pennay & Lavery 2017, 'Identification Guide to Bat Echolocation Calls of Solomon Islands & Bougainville', Australasian Bat Society (open PDF, full text and Table 16 fetched in full). Reference calls (mostly hand-release) from Bougainville, Choiseul, New Georgia, Isabel, Guadalcanal and Makira, Titley Anabat Walkabout at 384 kHz. First-ever documentation of echolocation for most Solomon Islands species. 14 of the region's known echolocating species covered directly; calls collected from all 14, with 3 additional unidentified call types possibly representing further species. (New Guinea pipistrelle)"
mst-dcf4f6fdad6e90,1004591,Hipposideros demissus,exact,pennay-lavery-2017-solomons,supplied worksheet record BAT01716 (oceania_solomon),pennay-lavery-2017-solomons-unstated,unspecified,,,,unspecified,,Solomon Islands,,,,106,duration,species_summary,15.99,,,ms,,,,15.99,definition_unstated,"Imported from MASTER_call_records.csv record BAT01716; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Pennay & Lavery 2017, 'Identification Guide to Bat Echolocation Calls of Solomon Islands & Bougainville', Australasian Bat Society (open PDF, full text and Table 16 fetched in full). Reference calls (mostly hand-release) from Bougainville, Choiseul, New Georgia, Isabel, Guadalcanal and Makira, Titley Anabat Walkabout at 384 kHz. First-ever documentation of echolocation for most Solomon Islands species. 14 of the region's known echolocating species covered directly; calls collected from all 14, with 3 additional unidentified call types possibly representing further species. (Makira leaf-nosed bat, endemic to Makira)"
mst-dd58e84d69d850,1004585,Hipposideros cervinus (Guadalcanal),exact,pennay-lavery-2017-solomons,supplied worksheet record BAT01750 (oceania_solomon),pennay-lavery-2017-solomons-unstated,unspecified,,,,unspecified,,Solomon Islands,,,,143,bandwidth,species_summary,26.24,,,kHz,,,,26.24,definition_unstated,"Imported from MASTER_call_records.csv record BAT01750; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Pennay & Lavery 2017, 'Identification Guide to Bat Echolocation Calls of Solomon Islands & Bougainville', Australasian Bat Society (open PDF, full text and Table 16 fetched in full). Reference calls (mostly hand-release) from Bougainville, Choiseul, New Georgia, Isabel, Guadalcanal and Makira, Titley Anabat Walkabout at 384 kHz. First-ever documentation of echolocation for most Solomon Islands species. 14 of the region's known echolocating species covered directly; calls collected from all 14, with 3 additional unidentified call types possibly representing further species. (Fawn leaf-nosed bat - regional form)"
mst-deda7447b4d397,1004562,Aselliscus tricuspidatus,exact,pennay-lavery-2017-solomons,supplied worksheet record BAT01735 (oceania_solomon),pennay-lavery-2017-solomons-unstated,unspecified,,,,unspecified,,Solomon Islands,,,,157,total_slope,species_summary,0.74,,,kHz/ms,,,,0.74,definition_unstated,"Imported from MASTER_call_records.csv record BAT01735; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Pennay & Lavery 2017, 'Identification Guide to Bat Echolocation Calls of Solomon Islands & Bougainville', Australasian Bat Society (open PDF, full text and Table 16 fetched in full). Reference calls (mostly hand-release) from Bougainville, Choiseul, New Georgia, Isabel, Guadalcanal and Makira, Titley Anabat Walkabout at 384 kHz. First-ever documentation of echolocation for most Solomon Islands species. 14 of the region's known echolocating species covered directly; calls collected from all 14, with 3 additional unidentified call types possibly representing further species. (Trident leaf-nosed bat)"
mst-def8624d65635a,1004816,Saccolaimus saccolaimus,exact,pennay-lavery-2017-solomons,supplied worksheet record BAT01634 (oceania_solomon),pennay-lavery-2017-solomons-unstated,unspecified,,,,unspecified,,Solomon Islands,,,,201,max_frequency,species_summary,30.48,,,kHz,,,,30.48,definition_unstated,"Imported from MASTER_call_records.csv record BAT01634; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Pennay & Lavery 2017, 'Identification Guide to Bat Echolocation Calls of Solomon Islands & Bougainville', Australasian Bat Society (open PDF, full text and Table 16 fetched in full). Reference calls (mostly hand-release) from Bougainville, Choiseul, New Georgia, Isabel, Guadalcanal and Makira, Titley Anabat Walkabout at 384 kHz. First-ever documentation of echolocation for most Solomon Islands species. 14 of the region's known echolocating species covered directly; calls collected from all 14, with 3 additional unidentified call types possibly representing further species."
mst-e0e36daae90c04,1004591,Hipposideros demissus,exact,pennay-lavery-2017-solomons,supplied worksheet record BAT01717 (oceania_solomon),pennay-lavery-2017-solomons-unstated,unspecified,,,,unspecified,,Solomon Islands,,,,106,characteristic_frequency,species_summary,69.32,,,kHz,,,,69.32,definition_unstated,"Imported from MASTER_call_records.csv record BAT01717; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Pennay & Lavery 2017, 'Identification Guide to Bat Echolocation Calls of Solomon Islands & Bougainville', Australasian Bat Society (open PDF, full text and Table 16 fetched in full). Reference calls (mostly hand-release) from Bougainville, Choiseul, New Georgia, Isabel, Guadalcanal and Makira, Titley Anabat Walkabout at 384 kHz. First-ever documentation of echolocation for most Solomon Islands species. 14 of the region's known echolocating species covered directly; calls collected from all 14, with 3 additional unidentified call types possibly representing further species. (Makira leaf-nosed bat, endemic to Makira)"
mst-e0f82173f3afb5,1005612,Pipistrellus angulatus,synonym_via_mdd,pennay-lavery-2017-solomons,supplied worksheet record BAT01669 (oceania_solomon),pennay-lavery-2017-solomons-unstated,unspecified,,,,unspecified,,Solomon Islands,,,,9,max_frequency,species_summary,79.65,,,kHz,,,,79.65,definition_unstated,"Imported from MASTER_call_records.csv record BAT01669; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Pennay & Lavery 2017, 'Identification Guide to Bat Echolocation Calls of Solomon Islands & Bougainville', Australasian Bat Society (open PDF, full text and Table 16 fetched in full). Reference calls (mostly hand-release) from Bougainville, Choiseul, New Georgia, Isabel, Guadalcanal and Makira, Titley Anabat Walkabout at 384 kHz. First-ever documentation of echolocation for most Solomon Islands species. 14 of the region's known echolocating species covered directly; calls collected from all 14, with 3 additional unidentified call types possibly representing further species. (New Guinea pipistrelle)"
mst-ebe0bfbee5b982,1004585,Hipposideros cervinus (Guadalcanal),exact,pennay-lavery-2017-solomons,supplied worksheet record BAT01751 (oceania_solomon),pennay-lavery-2017-solomons-unstated,unspecified,,,,unspecified,,Solomon Islands,,,,143,duration,species_summary,5.38,,,ms,,,,5.38,definition_unstated,"Imported from MASTER_call_records.csv record BAT01751; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Pennay & Lavery 2017, 'Identification Guide to Bat Echolocation Calls of Solomon Islands & Bougainville', Australasian Bat Society (open PDF, full text and Table 16 fetched in full). Reference calls (mostly hand-release) from Bougainville, Choiseul, New Georgia, Isabel, Guadalcanal and Makira, Titley Anabat Walkabout at 384 kHz. First-ever documentation of echolocation for most Solomon Islands species. 14 of the region's known echolocating species covered directly; calls collected from all 14, with 3 additional unidentified call types possibly representing further species. (Fawn leaf-nosed bat - regional form)"
mst-eca24da3cfc82c,1005439,Myotis moluccarum,exact,pennay-lavery-2017-solomons,supplied worksheet record BAT01697 (oceania_solomon),pennay-lavery-2017-solomons-unstated,unspecified,,,,unspecified,,Solomon Islands,,,,101,max_frequency,species_summary,58.22,,,kHz,,,,58.22,definition_unstated,"Imported from MASTER_call_records.csv record BAT01697; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Pennay & Lavery 2017, 'Identification Guide to Bat Echolocation Calls of Solomon Islands & Bougainville', Australasian Bat Society (open PDF, full text and Table 16 fetched in full). Reference calls (mostly hand-release) from Bougainville, Choiseul, New Georgia, Isabel, Guadalcanal and Makira, Titley Anabat Walkabout at 384 kHz. First-ever documentation of echolocation for most Solomon Islands species. 14 of the region's known echolocating species covered directly; calls collected from all 14, with 3 additional unidentified call types possibly representing further species. (Large-footed myotis)"
mst-ef66de75035384,1004562,Aselliscus tricuspidatus,exact,pennay-lavery-2017-solomons,supplied worksheet record BAT01733 (oceania_solomon),pennay-lavery-2017-solomons-unstated,unspecified,,,,unspecified,,Solomon Islands,,,,157,min_frequency,species_summary,105.14,,,kHz,,,,105.14,definition_unstated,"Imported from MASTER_call_records.csv record BAT01733; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Pennay & Lavery 2017, 'Identification Guide to Bat Echolocation Calls of Solomon Islands & Bougainville', Australasian Bat Society (open PDF, full text and Table 16 fetched in full). Reference calls (mostly hand-release) from Bougainville, Choiseul, New Georgia, Isabel, Guadalcanal and Makira, Titley Anabat Walkabout at 384 kHz. First-ever documentation of echolocation for most Solomon Islands species. 14 of the region's known echolocating species covered directly; calls collected from all 14, with 3 additional unidentified call types possibly representing further species. (Trident leaf-nosed bat)"
mst-ffdad855519db9,1004585,Hipposideros cervinus (Makira),exact,pennay-lavery-2017-solomons,supplied worksheet record BAT01745 (oceania_solomon),pennay-lavery-2017-solomons-unstated,unspecified,,,,unspecified,,Solomon Islands,,,,43,characteristic_frequency,species_summary,138.97,,,kHz,,,,138.97,definition_unstated,"Imported from MASTER_call_records.csv record BAT01745; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. Pennay & Lavery 2017, 'Identification Guide to Bat Echolocation Calls of Solomon Islands & Bougainville', Australasian Bat Society (open PDF, full text and Table 16 fetched in full). Reference calls (mostly hand-release) from Bougainville, Choiseul, New Georgia, Isabel, Guadalcanal and Makira, Titley Anabat Walkabout at 384 kHz. First-ever documentation of echolocation for most Solomon Islands species. 14 of the region's known echolocating species covered directly; calls collected from all 14, with 3 additional unidentified call types possibly representing further species. (Fawn leaf-nosed bat)"
