observation_id,mdd_id,verbatim_taxon_name,taxon_match_method,reference_id,locator,method_id,call_phase,call_variant,variant_label,signal_direction,recording_condition,habitat_class,country,locality,date_or_season,n_individuals,n_calls,parameter,statistic,value,value_min,value_max,unit,dispersion_type,dispersion_value,harmonic,verbatim_value,quality_flag,notes
mst-7faf54b99f71d4,1004782,Cyttarops alecto,exact,arias-aguilar-2018,supplied worksheet record BAT00503 (centralamerica),arias-aguilar-2018-compiled,search,,,,free_flying_wild,,CA,,,,,harmonic_emphasis,species_summary,2,,,count,,,,2,definition_unstated,"Imported from MASTER_call_records.csv record BAT00503; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_structure] | Family-wide: most energy in the quasi-CF part of the SECOND harmonic. Rarely Diclidurus, Saccopteryx and Rhynchonycteris place FME on the fundamental."
mst-81ac609a183bb6,1005580,Lasiurus ega,exact,arias-aguilar-2018,supplied worksheet record BAT00549 (centralamerica),arias-aguilar-2018-compiled,search,,,,free_flying_wild,,CA,,,,,peak_frequency,mean,43,,,kHz,sd,8.64,,43.0 +/- 8.64,ok,"Imported from MASTER_call_records.csv record BAT00549; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | From Arias-Aguilar et al. 2018 Table, rows tagged CA-Tr (Central America, tropical) - i.e. recordings actually made in Central America, not merely of species that occur there. A second CA-Tr row gives 32 kHz. This species is flagged by the source as showing GREAT acoustic variability across regions."
mst-830886f6503858,1005095,Thyroptera discifera,exact,arias-aguilar-2018,supplied worksheet record BAT02380 (southamerica_furipteridae_natalidae_thyropteridae),arias-aguilar-2018-compiled,unspecified,harmonic 1,harmonic 1,,free_flying_wild,,"SA-Tr | South America, tropical",,,,,peak_frequency,mean,112.5,,,kHz,sd,7.3,,112.5 +/- 7.3,ok,"Imported from MASTER_call_records.csv record BAT02380; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | From Arias-Aguilar et al. 2018 Table 2 (Furipteridae/Natalidae/Thyropteridae), previously fetched but NOT MINED into batch 1 - this was an outright omission, now corrected. Reference numbers point to the paper's Appendix 1, not itself retrieved."
mst-8442019f0f9bc8,1004783,Diclidurus albus,exact,arias-aguilar-2018,supplied worksheet record BAT00482 (centralamerica),arias-aguilar-2018-compiled,search,low,low,,free_flying_wild,,CA,,,,,duration,mean,9.4,,,ms,sd,4.7,,9.4 +/- 4.7,ok,"Imported from MASTER_call_records.csv record BAT00482; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | From Arias-Aguilar et al. 2018 Table, rows tagged CA-Tr (Central America, tropical) - i.e. recordings actually made in Central America, not merely of species that occur there."
mst-87d04c03f3ea24,1004789,Peropteryx macrotis,exact,arias-aguilar-2018,supplied worksheet record BAT00505 (centralamerica),arias-aguilar-2018-compiled,search,,,,free_flying_wild,,CA,,,,,harmonic_emphasis,species_summary,2,,,count,,,,2,definition_unstated,"Imported from MASTER_call_records.csv record BAT00505; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_structure] | Family-wide: most energy in the quasi-CF part of the SECOND harmonic. Rarely Diclidurus, Saccopteryx and Rhynchonycteris place FME on the fundamental."
mst-8a1546397951b5,1004867,Pteronotus rubiginosus,exact,arias-aguilar-2018,supplied worksheet record BAT01916 (southamerica_aa18_satr),arias-aguilar-2018-compiled,unspecified,phonic type 59 kHz,phonic type 59 kHz,,free_flying_wild,,"SA-Tr | South America, tropical (Arias-Aguilar region code)",,,,,peak_frequency,species_summary,59,,,kHz,,,,59,definition_unstated,"Imported from MASTER_call_records.csv record BAT01916; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | TAXONOMY CORRECTED 2026-09-08: originally logged under the old name Pteronotus parnellii. Pavan & Marroig 2016 restricted P. parnellii to the Antilles; Brazilian/mainland South American populations previously called P. parnellii are now P. rubiginosus (Garbino et al. 2024 Brazil checklist). Data collected under the old name almost certainly describes what is now P. rubiginosus, but this cannot be fully confirmed post hoc if the recording locality is unknown or if any Antillean sonotype data was pooled in. Row tagged SA-Tr (South America, tropical) in Arias-Aguilar et al. 2018 Table 1-6. Reference numbers point to Appendix 1 of that paper, which was not itself retrieved, so the underlying primary citation is unresolved for every row here."
mst-8af0db7dc67ff9,1004781,Cormura brevirostris,exact,arias-aguilar-2018,supplied worksheet record BAT00478 (centralamerica),arias-aguilar-2018-compiled,search,high,high,,free_flying_wild,,CA,,,,,peak_frequency,mean,31.4,,,kHz,sd,0.4,,31.4 +/- 0.4,ok,"Imported from MASTER_call_records.csv record BAT00478; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | From Arias-Aguilar et al. 2018 Table, rows tagged CA-Tr (Central America, tropical) - i.e. recordings actually made in Central America, not merely of species that occur there."
mst-8b41a395d06957,1004849,Furipterus horrens,exact,arias-aguilar-2018,supplied worksheet record BAT02371 (southamerica_furipteridae_natalidae_thyropteridae),arias-aguilar-2018-compiled,unspecified,,,,free_flying_wild,,"SA-Tr | South America, tropical",,,,,signal_type,single,FM,,,,,,,"broadband steep FM with an inflection point, FME above 100 kHz on the fundamental",ok,"Imported from MASTER_call_records.csv record BAT02371; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_structure] | From Arias-Aguilar et al. 2018 Table 2 (Furipteridae/Natalidae/Thyropteridae), previously fetched but NOT MINED into batch 1 - this was an outright omission, now corrected. Reference numbers point to the paper's Appendix 1, not itself retrieved. CAVEAT from the source: early recordings of this species suffered from ALIASING because the equipment sampling rate was insufficient for its very high call frequencies - the true highest frequencies were not captured. Treat all Furipterus horrens frequency values here as likely UNDERESTIMATES."
mst-8b5d5641522b47,1004789,Peropteryx macrotis,exact,arias-aguilar-2018,supplied worksheet record BAT00470 (centralamerica),arias-aguilar-2018-compiled,search,,,,free_flying_wild,,CA,,,,,duration,mean,9.3,,,ms,sd,1,,9.3 +/- 1.0,ok,"Imported from MASTER_call_records.csv record BAT00470; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | From Arias-Aguilar et al. 2018 Table, rows tagged CA-Tr (Central America, tropical) - i.e. recordings actually made in Central America, not merely of species that occur there."
mst-8cb2ba7c72abc6,1004797,Saccopteryx leptura,exact,arias-aguilar-2018,supplied worksheet record BAT01880 (southamerica_aa18_satr),arias-aguilar-2018-compiled,unspecified,low/high,low/high,,free_flying_wild,,"SA-Tr | South America, tropical (Arias-Aguilar region code)",,,,,peak_frequency,species_summary,47.4,,,kHz,,,,47.4 46.6-50.4,definition_unstated,"Imported from MASTER_call_records.csv record BAT01880; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | Row tagged SA-Tr (South America, tropical) in Arias-Aguilar et al. 2018 Table 1-6. Reference numbers point to Appendix 1 of that paper, which was not itself retrieved, so the underlying primary citation is unresolved for every row here."
mst-9016911a9fcb8e,1005464,Myotis ruber,exact,arias-aguilar-2018,supplied worksheet record BAT01947 (southamerica_aa18_satr),arias-aguilar-2018-compiled,unspecified,,,,free_flying_wild,,"SA-WT | South America, tropical (Arias-Aguilar region code)",,,,,peak_frequency,species_summary,65,,,kHz,,,,65,definition_unstated,"Imported from MASTER_call_records.csv record BAT01947; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | Row tagged SA-Tr (South America, tropical) in Arias-Aguilar et al. 2018 Table 1-6. Reference numbers point to Appendix 1 of that paper, which was not itself retrieved, so the underlying primary citation is unresolved for every row here."
mst-917ef52d4b4474,1005258,Promops nasutus,exact,arias-aguilar-2018,supplied worksheet record BAT01904 (southamerica_aa18_satr),arias-aguilar-2018-compiled,unspecified,low/high,low/high,,free_flying_wild,,"SA-Tr | South America, tropical (Arias-Aguilar region code)",,,,,peak_frequency,range,,34.1,43.9,kHz,,,,34.1-43.9,definition_unstated,"Imported from MASTER_call_records.csv record BAT01904; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | Row tagged SA-Tr (South America, tropical) in Arias-Aguilar et al. 2018 Table 1-6. Reference numbers point to Appendix 1 of that paper, which was not itself retrieved, so the underlying primary citation is unresolved for every row here."
mst-9336c1f6f6f70f,1004792,Rhynchonycteris naso,exact,arias-aguilar-2018,supplied worksheet record BAT00510 (centralamerica),arias-aguilar-2018-compiled,search,,,,free_flying_wild,,CA,,,,,harmonic_emphasis,species_summary,2,,,count,,,,2,definition_unstated,"Imported from MASTER_call_records.csv record BAT00510; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_structure] | Family-wide: most energy in the quasi-CF part of the SECOND harmonic. Rarely Diclidurus, Saccopteryx and Rhynchonycteris place FME on the fundamental."
mst-93845882d5beed,1004794,Saccopteryx bilineata,exact,arias-aguilar-2018,supplied worksheet record BAT00488 (centralamerica),arias-aguilar-2018-compiled,search,middle,middle,,free_flying_wild,,CA,,,,,duration,mean,7.6,,,ms,sd,1.3,,7.6 +/- 1.3,ok,"Imported from MASTER_call_records.csv record BAT00488; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | From Arias-Aguilar et al. 2018 Table, rows tagged CA-Tr (Central America, tropical) - i.e. recordings actually made in Central America, not merely of species that occur there."
mst-93d846d8f00875,1004862,Pteronotus personatus,exact,arias-aguilar-2018,supplied worksheet record BAT01914 (southamerica_aa18_satr),arias-aguilar-2018-compiled,unspecified,,,,free_flying_wild,,"SA-Tr | South America, tropical (Arias-Aguilar region code)",,,,,peak_frequency,mean,74.1,,,kHz,sd,3.4,,74.1 +/- 3.4,ok,"Imported from MASTER_call_records.csv record BAT01914; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | Row tagged SA-Tr (South America, tropical) in Arias-Aguilar et al. 2018 Table 1-6. Reference numbers point to Appendix 1 of that paper, which was not itself retrieved, so the underlying primary citation is unresolved for every row here."
mst-95ef6e4cabed58,1004796,Saccopteryx gymnura,exact,arias-aguilar-2018,supplied worksheet record BAT01879 (southamerica_aa18_satr),arias-aguilar-2018-compiled,unspecified,,,,free_flying_wild,,"SA-Tr | South America, tropical (Arias-Aguilar region code)",,,,,peak_frequency,species_summary,53.9,,,kHz,,,,53.9,definition_unstated,"Imported from MASTER_call_records.csv record BAT01879; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | Row tagged SA-Tr (South America, tropical) in Arias-Aguilar et al. 2018 Table 1-6. Reference numbers point to Appendix 1 of that paper, which was not itself retrieved, so the underlying primary citation is unresolved for every row here."
mst-96396971f05ee9,1004787,Peropteryx kappleri,exact,arias-aguilar-2018,supplied worksheet record BAT00467 (centralamerica),arias-aguilar-2018-compiled,search,,,,free_flying_wild,,CA,,,,,duration,mean,9.6,,,ms,sd,2.2,,9.6 +/- 2.2,ok,"Imported from MASTER_call_records.csv record BAT00467; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | From Arias-Aguilar et al. 2018 Table, rows tagged CA-Tr (Central America, tropical) - i.e. recordings actually made in Central America, not merely of species that occur there."
mst-9803ea9565d014,1004856,Pteronotus gymnonotus,exact,arias-aguilar-2018,supplied worksheet record BAT00534 (centralamerica),arias-aguilar-2018-compiled,search,,,,free_flying_wild,,CA,,,,,peak_frequency,species_summary,55,,,kHz,,,,55.0,definition_unstated,"Imported from MASTER_call_records.csv record BAT00534; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | From Arias-Aguilar et al. 2018 Table, rows tagged CA-Tr (Central America, tropical) - i.e. recordings actually made in Central America, not merely of species that occur there."
mst-9cd0657fb2b1f6,1004781,Cormura brevirostris,exact,arias-aguilar-2018,supplied worksheet record BAT00472 (centralamerica),arias-aguilar-2018-compiled,search,low,low,,free_flying_wild,,CA,,,,,peak_frequency,mean,25.2,,,kHz,sd,1.5,,25.2 +/- 1.5,ok,"Imported from MASTER_call_records.csv record BAT00472; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | From Arias-Aguilar et al. 2018 Table, rows tagged CA-Tr (Central America, tropical) - i.e. recordings actually made in Central America, not merely of species that occur there."
mst-9dac3ab82078f5,1005429,Myotis levis,exact,arias-aguilar-2018,supplied worksheet record BAT01940 (southamerica_aa18_satr),arias-aguilar-2018-compiled,unspecified,,,,free_flying_wild,,"SA-WT | South America, tropical (Arias-Aguilar region code)",,,,,peak_frequency,mean,80.84,,,kHz,sd,3.28,,80.84 +/- 3.28,ok,"Imported from MASTER_call_records.csv record BAT01940; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | Row tagged SA-Tr (South America, tropical) in Arias-Aguilar et al. 2018 Table 1-6. Reference numbers point to Appendix 1 of that paper, which was not itself retrieved, so the underlying primary citation is unresolved for every row here."
mst-9de0e710c7089e,1005515,Eptesicus chiriquinus,synonym_via_mdd,arias-aguilar-2018,supplied worksheet record BAT01927 (southamerica_aa18_satr),arias-aguilar-2018-compiled,unspecified,,,,free_flying_wild,,"SA-Tr | South America, tropical (Arias-Aguilar region code)",,,,,peak_frequency,mean,32,,,kHz,sd,2.6,,32 +/- 2.6,ok,"Imported from MASTER_call_records.csv record BAT01927; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | Row tagged SA-Tr (South America, tropical) in Arias-Aguilar et al. 2018 Table 1-6. Reference numbers point to Appendix 1 of that paper, which was not itself retrieved, so the underlying primary citation is unresolved for every row here."
mst-a143a02720cc54,1004871,Noctilio leporinus,exact,arias-aguilar-2018,supplied worksheet record BAT01923 (southamerica_aa18_satr),arias-aguilar-2018-compiled,unspecified,broadband/narrowband CF-FM,broadband/narrowband CF-FM,,free_flying_wild,,"SA-Tr | South America, tropical (Arias-Aguilar region code)",,,,,peak_frequency,range,,53.4,60.6,kHz,,,,53.4-60.6,definition_unstated,"Imported from MASTER_call_records.csv record BAT01923; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | Row tagged SA-Tr (South America, tropical) in Arias-Aguilar et al. 2018 Table 1-6. Reference numbers point to Appendix 1 of that paper, which was not itself retrieved, so the underlying primary citation is unresolved for every row here."
mst-a355e5fce43e98,1005574,Lasiurus blossevillii,exact,arias-aguilar-2018,supplied worksheet record BAT01929 (southamerica_aa18_satr),arias-aguilar-2018-compiled,unspecified,,,,free_flying_wild,,"SA-Tr | South America, tropical (Arias-Aguilar region code)",,,,,peak_frequency,mean,45.5,,,kHz,sd,5.3,,45.5 +/- 5.3,ok,"Imported from MASTER_call_records.csv record BAT01929; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | Row tagged SA-Tr (South America, tropical) in Arias-Aguilar et al. 2018 Table 1-6. Reference numbers point to Appendix 1 of that paper, which was not itself retrieved, so the underlying primary citation is unresolved for every row here."
mst-a3f5da84da15de,1004862,Pteronotus personatus,exact,arias-aguilar-2018,supplied worksheet record BAT00535 (centralamerica),arias-aguilar-2018-compiled,search,,,,free_flying_wild,,CA,,,,,peak_frequency,species_summary,73,,,kHz,,,,73,definition_unstated,"Imported from MASTER_call_records.csv record BAT00535; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | From Arias-Aguilar et al. 2018 Table, rows tagged CA-Tr (Central America, tropical) - i.e. recordings actually made in Central America, not merely of species that occur there. A second CA-Tr row gives 68.0/83.0; column assignment unresolved."
mst-a7c165ebc0f728,1005097,Thyroptera tricolor,exact,arias-aguilar-2018,supplied worksheet record BAT02382 (southamerica_furipteridae_natalidae_thyropteridae),arias-aguilar-2018-compiled,unspecified,SA-Tr study,SA-Tr study,,free_flying_wild,,"SA-Tr | South America, tropical",,,,,peak_frequency,mean,123.26,,,kHz,,,,123.26 116.93-127.14,definition_unstated,"Imported from MASTER_call_records.csv record BAT02382; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | From Arias-Aguilar et al. 2018 Table 2 (Furipteridae/Natalidae/Thyropteridae), previously fetched but NOT MINED into batch 1 - this was an outright omission, now corrected. Reference numbers point to the paper's Appendix 1, not itself retrieved."
mst-a82cdadff234c0,1005574,Lasiurus blossevillii,exact,arias-aguilar-2018,supplied worksheet record BAT00548 (centralamerica),arias-aguilar-2018-compiled,search,,,,free_flying_wild,,CA,,,,,peak_frequency,species_summary,46,,,kHz,,,,46,definition_unstated,"Imported from MASTER_call_records.csv record BAT00548; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | From Arias-Aguilar et al. 2018 Table, rows tagged CA-Tr (Central America, tropical) - i.e. recordings actually made in Central America, not merely of species that occur there. FM-down with QCF tail."
mst-a9e5b6e4357de5,1004789,Peropteryx macrotis,exact,arias-aguilar-2018,supplied worksheet record BAT01870 (southamerica_aa18_satr),arias-aguilar-2018-compiled,unspecified,,,,free_flying_wild,,"SA-Tr | South America, tropical (Arias-Aguilar region code)",,,,,peak_frequency,mean,39.58,,,kHz,,,,39.58 37.5-42.58,definition_unstated,"Imported from MASTER_call_records.csv record BAT01870; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | Row tagged SA-Tr (South America, tropical) in Arias-Aguilar et al. 2018 Table 1-6. Reference numbers point to Appendix 1 of that paper, which was not itself retrieved, so the underlying primary citation is unresolved for every row here. Second SA-Tr study; end freq 36.0-39.04, duration 7.29 ms."
mst-ab809a5669f0af,1004787,Peropteryx kappleri,exact,arias-aguilar-2018,supplied worksheet record BAT00466 (centralamerica),arias-aguilar-2018-compiled,search,,,,free_flying_wild,,CA,,,,,peak_frequency,mean,31.6,,,kHz,sd,1.6,,31.6 +/- 1.6,ok,"Imported from MASTER_call_records.csv record BAT00466; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | From Arias-Aguilar et al. 2018 Table, rows tagged CA-Tr (Central America, tropical) - i.e. recordings actually made in Central America, not merely of species that occur there."
mst-af94d5b1ab605d,1005580,Lasiurus ega,exact,arias-aguilar-2018,supplied worksheet record BAT00550 (centralamerica),arias-aguilar-2018-compiled,search,,,,free_flying_wild,,CA,,,,,duration,mean,6.6,,,ms,sd,2.73,,6.6 +/- 2.73,ok,"Imported from MASTER_call_records.csv record BAT00550; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | From Arias-Aguilar et al. 2018 Table, rows tagged CA-Tr (Central America, tropical) - i.e. recordings actually made in Central America, not merely of species that occur there."
mst-b018551ece2bcb,1005574,Lasiurus blossevillii,exact,arias-aguilar-2018,supplied worksheet record BAT00557 (centralamerica),arias-aguilar-2018-compiled,search,,,,free_flying_wild,,CA,,,,,harmonic_emphasis,species_summary,1,,,count,,,,1,definition_unstated,Imported from MASTER_call_records.csv record BAT00557; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_structure] | Neotropical vespertilionid FME is on the fundamental; broadband downward FM with a downward QCF termination. FME and minimum frequency are the key identification parameters.
mst-b28eab9d3e4c02,1004853,Pteronotus davyi,exact,arias-aguilar-2018,supplied worksheet record BAT00538 (centralamerica),arias-aguilar-2018-compiled,search,,,,free_flying_wild,,CA,,,,,harmonic_emphasis,species_summary,2,,,count,,,,2,definition_unstated,Imported from MASTER_call_records.csv record BAT00538; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_structure] | Mormoopid FME is in the second harmonic; calls multiharmonic and shaped like a 'lazy Z'.
mst-b38da78cf388cc,1004867,Pteronotus rubiginosus,exact,arias-aguilar-2018,supplied worksheet record BAT01917 (southamerica_aa18_satr),arias-aguilar-2018-compiled,unspecified,"phonic type 59 kHz, second study","phonic type 59 kHz, second study",,free_flying_wild,,"SA-Tr | South America, tropical (Arias-Aguilar region code)",,,,,peak_frequency,mean,58.4,,,kHz,sd,0.7,,58.4 +/- 0.7,ok,"Imported from MASTER_call_records.csv record BAT01917; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | TAXONOMY CORRECTED 2026-09-08: originally logged under the old name Pteronotus parnellii. Pavan & Marroig 2016 restricted P. parnellii to the Antilles; Brazilian/mainland South American populations previously called P. parnellii are now P. rubiginosus (Garbino et al. 2024 Brazil checklist). Data collected under the old name almost certainly describes what is now P. rubiginosus, but this cannot be fully confirmed post hoc if the recording locality is unknown or if any Antillean sonotype data was pooled in. Row tagged SA-Tr (South America, tropical) in Arias-Aguilar et al. 2018 Table 1-6. Reference numbers point to Appendix 1 of that paper, which was not itself retrieved, so the underlying primary citation is unresolved for every row here."
mst-b410a00a022d30,1005447,Myotis nigricans,exact,arias-aguilar-2018,supplied worksheet record BAT01943 (southamerica_aa18_satr),arias-aguilar-2018-compiled,unspecified,FM-QCF down variant,FM-QCF down variant,,free_flying_wild,,"SA-Tr | South America, tropical (Arias-Aguilar region code)",,,,,peak_frequency,mean,67.1,,,kHz,sd,3.8,,67.1 +/- 3.8,ok,"Imported from MASTER_call_records.csv record BAT01943; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | Row tagged SA-Tr (South America, tropical) in Arias-Aguilar et al. 2018 Table 1-6. Reference numbers point to Appendix 1 of that paper, which was not itself retrieved, so the underlying primary citation is unresolved for every row here."
mst-b4f0bcbca1f1ba,1005280,Natalus tumidirostris,exact,arias-aguilar-2018,supplied worksheet record BAT02375 (southamerica_furipteridae_natalidae_thyropteridae),arias-aguilar-2018-compiled,unspecified,,,,free_flying_wild,,"SA-Tr | South America, tropical",,,,,duration,mean,3.5,,,ms,sd,0.1,,3.5 +/- 0.1,ok,"Imported from MASTER_call_records.csv record BAT02375; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | From Arias-Aguilar et al. 2018 Table 2 (Furipteridae/Natalidae/Thyropteridae), previously fetched but NOT MINED into batch 1 - this was an outright omission, now corrected. Reference numbers point to the paper's Appendix 1, not itself retrieved."
mst-b531ecc8ae3d7f,1004797,Saccopteryx leptura,exact,arias-aguilar-2018,supplied worksheet record BAT00493 (centralamerica),arias-aguilar-2018-compiled,search,middle,middle,,free_flying_wild,,CA,,,,,peak_frequency,mean,54.61,,,kHz,sd,1.8,,54.61 +/- 1.8,ok,"Imported from MASTER_call_records.csv record BAT00493; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | From Arias-Aguilar et al. 2018 Table, rows tagged CA-Tr (Central America, tropical) - i.e. recordings actually made in Central America, not merely of species that occur there."
mst-b5fb667f7214fb,1005197,Molossus coibensis,exact,arias-aguilar-2018,supplied worksheet record BAT00526 (centralamerica),arias-aguilar-2018-compiled,search,,,,free_flying_wild,,CA,,,,,harmonic_emphasis,species_summary,1,,,count,,,,1,definition_unstated,"Imported from MASTER_call_records.csv record BAT00526; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_structure] | Molossid FME is on the fundamental. Long, shallow-modulated, low-frequency signals with irregular frequency alternation, variable amplitude and great plasticity."
mst-b60178eb0c90ed,1004849,Furipterus horrens,exact,arias-aguilar-2018,supplied worksheet record BAT02367 (southamerica_furipteridae_natalidae_thyropteridae),arias-aguilar-2018-compiled,unspecified,"harmonic II, study A","harmonic II, study A",,free_flying_wild,,"SA-Tr | South America, tropical",,,,,peak_frequency,mean,191.2,,,kHz,sd,2.7,,191.2 +/- 2.7,ok,"Imported from MASTER_call_records.csv record BAT02367; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | From Arias-Aguilar et al. 2018 Table 2 (Furipteridae/Natalidae/Thyropteridae), previously fetched but NOT MINED into batch 1 - this was an outright omission, now corrected. Reference numbers point to the paper's Appendix 1, not itself retrieved. Start 158.4+/-12.7, end 122.8+/-14.5, bandwidth 68.4+/-14.9, duration 2.6+/-0.5 ms."
mst-b6180fdc97b398,1004794,Saccopteryx bilineata,exact,arias-aguilar-2018,supplied worksheet record BAT01876 (southamerica_aa18_satr),arias-aguilar-2018-compiled,unspecified,"low/high, French-Guiana-attributed ref","low/high, French-Guiana-attributed ref",,free_flying_wild,,"SA-Tr | South America, tropical (Arias-Aguilar region code)",,,,,peak_frequency,range,,45,49.3,kHz,,,,45.0-49.3,definition_unstated,"Imported from MASTER_call_records.csv record BAT01876; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | Row tagged SA-Tr (South America, tropical) in Arias-Aguilar et al. 2018 Table 1-6. Reference numbers point to Appendix 1 of that paper, which was not itself retrieved, so the underlying primary citation is unresolved for every row here."
mst-b648bfe6c46678,1005236,Nyctinomops laticaudatus,exact,arias-aguilar-2018,supplied worksheet record BAT00521 (centralamerica),arias-aguilar-2018-compiled,search,,,,free_flying_wild,,CA,,,,,peak_frequency,range,,24,26,kHz,,,,24-26,definition_unstated,"Imported from MASTER_call_records.csv record BAT00521; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | From Arias-Aguilar et al. 2018 Table, rows tagged CA-Tr (Central America, tropical) - i.e. recordings actually made in Central America, not merely of species that occur there."
mst-bcb79d148093fd,1005193,Molossops temminckii,exact,arias-aguilar-2018,supplied worksheet record BAT01896 (southamerica_aa18_satr),arias-aguilar-2018-compiled,unspecified,type I / type II alternating,type I / type II alternating,,free_flying_wild,,"SA-Tr | South America, tropical (Arias-Aguilar region code)",,,,,peak_frequency,range,,52.1,85,kHz,,,,52.1-85.0,definition_unstated,"Imported from MASTER_call_records.csv record BAT01896; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. [trait_class=call_parameter] | Row tagged SA-Tr (South America, tropical) in Arias-Aguilar et al. 2018 Table 1-6. Reference numbers point to Appendix 1 of that paper, which was not itself retrieved, so the underlying primary citation is unresolved for every row here."
