observation_id,mdd_id,verbatim_taxon_name,taxon_match_method,reference_id,locator,method_id,call_phase,call_variant,variant_label,signal_direction,recording_condition,habitat_class,country,locality,date_or_season,n_individuals,n_calls,parameter,statistic,value,value_min,value_max,unit,dispersion_type,dispersion_value,verbatim_value,quality_flag,notes
srinivasulu2025-Hi_gent_2,1004601,Hipposideros gentilis,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_gent_2",srinivasulu-2025-southasia-anabat-sd1,unspecified,,,,hand_release,,India,Andaman & Nicobar,,,15,max_frequency,species_summary,137.45,,,kHz,,,137.45,definition_unstated,Review Supplementary Material 3 attributes this observation to Srinivasulu et al. 2017. The table labels this maximum_frequency_kHz.
srinivasulu2025-Hi_gent_2,1004601,Hipposideros gentilis,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_gent_2",srinivasulu-2025-southasia-anabat-sd1,unspecified,,,,hand_release,,India,Andaman & Nicobar,,,15,peak_frequency,species_summary,137.45,,,kHz,,,137.45,definition_unstated,Review Supplementary Material 3 attributes this observation to Srinivasulu et al. 2017. The table labels this FmaxE (frequency of maximum energy).
srinivasulu2025-Hi_gent_3,1004601,Hipposideros gentilis,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_gent_3",srinivasulu-2025-southasia-d500x,unspecified,,,,free_flying_wild,clutter,India,Andaman & Nicobar,,,194,duration,species_summary,5.07,,,ms,,,5.07,definition_unstated,Review Supplementary Material 3 attributes this observation to present study 2025. The table labels this call_duration_ms.
srinivasulu2025-Hi_gent_3,1004601,Hipposideros gentilis,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_gent_3",srinivasulu-2025-southasia-d500x,unspecified,,,,free_flying_wild,clutter,India,Andaman & Nicobar,,,194,max_frequency,species_summary,126.85,,,kHz,,,126.85,definition_unstated,Review Supplementary Material 3 attributes this observation to present study 2025. The table labels this maximum_frequency_kHz.
srinivasulu2025-Hi_gent_3,1004601,Hipposideros gentilis,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_gent_3",srinivasulu-2025-southasia-d500x,unspecified,,,,free_flying_wild,clutter,India,Andaman & Nicobar,,,194,peak_frequency,species_summary,126.85,,,kHz,,,126.85,definition_unstated,Review Supplementary Material 3 attributes this observation to present study 2025. The table labels this FmaxE (frequency of maximum energy).
srinivasulu2025-Hi_gent_4,1004601,Hipposideros gentilis,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_gent_4",srinivasulu-2025-southasia-anabat-sd1,unspecified,,,,free_flying_wild,clutter,India,Andaman & Nicobar,,,24,duration,species_summary,4.25,,,ms,,,4.25,definition_unstated,Review Supplementary Material 3 attributes this observation to present study 2025. The table labels this call_duration_ms.
srinivasulu2025-Hi_gent_4,1004601,Hipposideros gentilis,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_gent_4",srinivasulu-2025-southasia-anabat-sd1,unspecified,,,,free_flying_wild,clutter,India,Andaman & Nicobar,,,24,max_frequency,species_summary,125.75,,,kHz,,,125.75,definition_unstated,Review Supplementary Material 3 attributes this observation to present study 2025. The table labels this maximum_frequency_kHz.
srinivasulu2025-Hi_gent_4,1004601,Hipposideros gentilis,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_gent_4",srinivasulu-2025-southasia-anabat-sd1,unspecified,,,,free_flying_wild,clutter,India,Andaman & Nicobar,,,24,peak_frequency,species_summary,125.75,,,kHz,,,125.75,definition_unstated,Review Supplementary Material 3 attributes this observation to present study 2025. The table labels this FmaxE (frequency of maximum energy).
srinivasulu2025-Hi_gent_5,1004601,Hipposideros gentilis,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_gent_5",srinivasulu-2025-southasia-anabat-sd1,unspecified,,,,free_flying_wild,open,India,Andaman & Nicobar,,,14,duration,species_summary,3.25,,,ms,,,3.25,definition_unstated,Review Supplementary Material 3 attributes this observation to present study 2025. The table labels this call_duration_ms.
srinivasulu2025-Hi_gent_5,1004601,Hipposideros gentilis,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_gent_5",srinivasulu-2025-southasia-anabat-sd1,unspecified,,,,free_flying_wild,open,India,Andaman & Nicobar,,,14,max_frequency,species_summary,133.82,,,kHz,,,133.82,definition_unstated,Review Supplementary Material 3 attributes this observation to present study 2025. The table labels this maximum_frequency_kHz.
srinivasulu2025-Hi_gent_5,1004601,Hipposideros gentilis,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_gent_5",srinivasulu-2025-southasia-anabat-sd1,unspecified,,,,free_flying_wild,open,India,Andaman & Nicobar,,,14,peak_frequency,species_summary,133.82,,,kHz,,,133.82,definition_unstated,Review Supplementary Material 3 attributes this observation to present study 2025. The table labels this FmaxE (frequency of maximum energy).
srinivasulu2025-Hi_gran_1,1004602,Hipposideros grandis,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_gran_1",srinivasulu-2025-southasia-anabat-sd1,unspecified,,,,hand_release,,India,Andaman & Nicobar,,,69,duration,species_summary,5.95,,,ms,,,5.95,definition_unstated,Review Supplementary Material 3 attributes this observation to Srinivasulu et al. 2017. The table labels this call_duration_ms.
srinivasulu2025-Hi_gran_1,1004602,Hipposideros grandis,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_gran_1",srinivasulu-2025-southasia-anabat-sd1,unspecified,,,,hand_release,,India,Andaman & Nicobar,,,69,max_frequency,species_summary,94.06,,,kHz,,,94.06,definition_unstated,Review Supplementary Material 3 attributes this observation to Srinivasulu et al. 2017. The table labels this maximum_frequency_kHz.
srinivasulu2025-Hi_gran_1,1004602,Hipposideros grandis,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_gran_1",srinivasulu-2025-southasia-anabat-sd1,unspecified,,,,hand_release,,India,Andaman & Nicobar,,,69,peak_frequency,species_summary,94.06,,,kHz,,,94.06,definition_unstated,Review Supplementary Material 3 attributes this observation to Srinivasulu et al. 2017. The table labels this FmaxE (frequency of maximum energy).
srinivasulu2025-Hi_gran_2,1004602,Hipposideros grandis,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_gran_2",srinivasulu-2025-southasia-anabat-sd1,unspecified,,,,free_flying_wild,clutter,India,Andaman & Nicobar,,,132,duration,species_summary,5.88,,,ms,,,5.88,definition_unstated,Review Supplementary Material 3 attributes this observation to present study 2025. The table labels this call_duration_ms.
srinivasulu2025-Hi_gran_2,1004602,Hipposideros grandis,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_gran_2",srinivasulu-2025-southasia-anabat-sd1,unspecified,,,,free_flying_wild,clutter,India,Andaman & Nicobar,,,132,max_frequency,species_summary,93.71,,,kHz,,,93.71,definition_unstated,Review Supplementary Material 3 attributes this observation to present study 2025. The table labels this maximum_frequency_kHz.
srinivasulu2025-Hi_gran_2,1004602,Hipposideros grandis,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_gran_2",srinivasulu-2025-southasia-anabat-sd1,unspecified,,,,free_flying_wild,clutter,India,Andaman & Nicobar,,,132,peak_frequency,species_summary,93.71,,,kHz,,,93.71,definition_unstated,Review Supplementary Material 3 attributes this observation to present study 2025. The table labels this FmaxE (frequency of maximum energy).
srinivasulu2025-Hi_gran_3,1004602,Hipposideros grandis,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_gran_3",srinivasulu-2025-southasia-sm3bat,unspecified,,,,free_flying_wild,clutter,India,Andaman & Nicobar,,,109,duration,species_summary,5.85,,,ms,,,5.85,definition_unstated,Review Supplementary Material 3 attributes this observation to present study 2025. The table labels this call_duration_ms.
srinivasulu2025-Hi_gran_3,1004602,Hipposideros grandis,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_gran_3",srinivasulu-2025-southasia-sm3bat,unspecified,,,,free_flying_wild,clutter,India,Andaman & Nicobar,,,109,max_frequency,species_summary,93.84,,,kHz,,,93.84,definition_unstated,Review Supplementary Material 3 attributes this observation to present study 2025. The table labels this maximum_frequency_kHz.
srinivasulu2025-Hi_gran_3,1004602,Hipposideros grandis,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_gran_3",srinivasulu-2025-southasia-sm3bat,unspecified,,,,free_flying_wild,clutter,India,Andaman & Nicobar,,,109,peak_frequency,species_summary,93.84,,,kHz,,,93.84,definition_unstated,Review Supplementary Material 3 attributes this observation to present study 2025. The table labels this FmaxE (frequency of maximum energy).
srinivasulu2025-Hi_gran_4,1004602,Hipposideros grandis,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_gran_4",srinivasulu-2025-southasia-sm3bat,unspecified,,,,hand_release,clutter,India,Andaman & Nicobar,,,23,duration,species_summary,6.03,,,ms,,,6.03,definition_unstated,Review Supplementary Material 3 attributes this observation to present study 2025. The table labels this call_duration_ms.
srinivasulu2025-Hi_gran_4,1004602,Hipposideros grandis,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_gran_4",srinivasulu-2025-southasia-sm3bat,unspecified,,,,hand_release,clutter,India,Andaman & Nicobar,,,23,max_frequency,species_summary,93.09,,,kHz,,,93.09,definition_unstated,Review Supplementary Material 3 attributes this observation to present study 2025. The table labels this maximum_frequency_kHz.
srinivasulu2025-Hi_gran_4,1004602,Hipposideros grandis,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_gran_4",srinivasulu-2025-southasia-sm3bat,unspecified,,,,hand_release,clutter,India,Andaman & Nicobar,,,23,peak_frequency,species_summary,93.09,,,kHz,,,93.09,definition_unstated,Review Supplementary Material 3 attributes this observation to present study 2025. The table labels this FmaxE (frequency of maximum energy).
srinivasulu2025-Hi_hypo_1,1004605,Hipposideros hypophyllus,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_hypo_1",srinivasulu-2025-southasia-d500x,unspecified,,,,hand_release,open,India,Karnataka,,,15,duration,species_summary,6.3,,,ms,,,6.3,definition_unstated,Review Supplementary Material 3 attributes this observation to Srinivasulu et al. 2016. The table labels this call_duration_ms.
srinivasulu2025-Hi_hypo_1,1004605,Hipposideros hypophyllus,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_hypo_1",srinivasulu-2025-southasia-d500x,unspecified,,,,hand_release,open,India,Karnataka,,,15,max_frequency,species_summary,103.9,,,kHz,,,103.9,definition_unstated,Review Supplementary Material 3 attributes this observation to Srinivasulu et al. 2016. The table labels this maximum_frequency_kHz.
srinivasulu2025-Hi_hypo_1,1004605,Hipposideros hypophyllus,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_hypo_1",srinivasulu-2025-southasia-d500x,unspecified,,,,hand_release,open,India,Karnataka,,,15,peak_frequency,species_summary,103.9,,,kHz,,,103.9,definition_unstated,Review Supplementary Material 3 attributes this observation to Srinivasulu et al. 2016. The table labels this FmaxE (frequency of maximum energy).
srinivasulu2025-Hi_hypo_2,1004605,Hipposideros hypophyllus,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_hypo_2",srinivasulu-2025-southasia-d500x,unspecified,,,,free_flying_wild,clutter,India,Karnataka,,,149,duration,species_summary,7.56,,,ms,,,7.56,definition_unstated,Review Supplementary Material 3 attributes this observation to present study 2025. The table labels this call_duration_ms.
srinivasulu2025-Hi_hypo_2,1004605,Hipposideros hypophyllus,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_hypo_2",srinivasulu-2025-southasia-d500x,unspecified,,,,free_flying_wild,clutter,India,Karnataka,,,149,max_frequency,species_summary,105.11,,,kHz,,,105.11,definition_unstated,Review Supplementary Material 3 attributes this observation to present study 2025. The table labels this maximum_frequency_kHz.
srinivasulu2025-Hi_hypo_2,1004605,Hipposideros hypophyllus,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_hypo_2",srinivasulu-2025-southasia-d500x,unspecified,,,,free_flying_wild,clutter,India,Karnataka,,,149,peak_frequency,species_summary,105.11,,,kHz,,,105.11,definition_unstated,Review Supplementary Material 3 attributes this observation to present study 2025. The table labels this FmaxE (frequency of maximum energy).
srinivasulu2025-Hi_hypo_3,1004605,Hipposideros hypophyllus,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_hypo_3",srinivasulu-2025-southasia-d500x,unspecified,,,,free_flying_wild,open,India,Karnataka,,,149,duration,species_summary,7.56,,,ms,,,7.56,definition_unstated,Review Supplementary Material 3 attributes this observation to present study 2025. The table labels this call_duration_ms.
srinivasulu2025-Hi_hypo_3,1004605,Hipposideros hypophyllus,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_hypo_3",srinivasulu-2025-southasia-d500x,unspecified,,,,free_flying_wild,open,India,Karnataka,,,149,max_frequency,species_summary,105.11,,,kHz,,,105.11,definition_unstated,Review Supplementary Material 3 attributes this observation to present study 2025. The table labels this maximum_frequency_kHz.
srinivasulu2025-Hi_hypo_3,1004605,Hipposideros hypophyllus,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_hypo_3",srinivasulu-2025-southasia-d500x,unspecified,,,,free_flying_wild,open,India,Karnataka,,,149,peak_frequency,species_summary,105.11,,,kHz,,,105.11,definition_unstated,Review Supplementary Material 3 attributes this observation to present study 2025. The table labels this FmaxE (frequency of maximum energy).
srinivasulu2025-Hi_lank_1,1004612,Hipposideros lankadiva,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_lank_1",srinivasulu-2025-southasia-anabat-sd1,unspecified,,,,free_flying_wild,open,India,Telangana,,,427,duration,species_summary,8.87,,,ms,,,8.87,definition_unstated,Review Supplementary Material 3 attributes this observation to Srinivasulu et al. 2015. The table labels this call_duration_ms.
srinivasulu2025-Hi_lank_1,1004612,Hipposideros lankadiva,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_lank_1",srinivasulu-2025-southasia-anabat-sd1,unspecified,,,,free_flying_wild,open,India,Telangana,,,427,max_frequency,species_summary,78.33,,,kHz,,,78.33,definition_unstated,Review Supplementary Material 3 attributes this observation to Srinivasulu et al. 2015. The table labels this maximum_frequency_kHz.
srinivasulu2025-Hi_lank_1,1004612,Hipposideros lankadiva,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_lank_1",srinivasulu-2025-southasia-anabat-sd1,unspecified,,,,free_flying_wild,open,India,Telangana,,,427,peak_frequency,species_summary,78.33,,,kHz,,,78.33,definition_unstated,Review Supplementary Material 3 attributes this observation to Srinivasulu et al. 2015. The table labels this FmaxE (frequency of maximum energy).
srinivasulu2025-Hi_lank_2,1004612,Hipposideros lankadiva,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_lank_2",srinivasulu-2025-southasia-m500,unspecified,,,,free_flying_wild,clutter,India,Andhra Pradesh,,,38,duration,species_summary,8.74,,,ms,,,8.74,definition_unstated,Review Supplementary Material 3 attributes this observation to present study 2025. The table labels this call_duration_ms.
srinivasulu2025-Hi_lank_2,1004612,Hipposideros lankadiva,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_lank_2",srinivasulu-2025-southasia-m500,unspecified,,,,free_flying_wild,clutter,India,Andhra Pradesh,,,38,max_frequency,species_summary,81.33,,,kHz,,,81.33,definition_unstated,Review Supplementary Material 3 attributes this observation to present study 2025. The table labels this maximum_frequency_kHz.
srinivasulu2025-Hi_lank_2,1004612,Hipposideros lankadiva,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_lank_2",srinivasulu-2025-southasia-m500,unspecified,,,,free_flying_wild,clutter,India,Andhra Pradesh,,,38,peak_frequency,species_summary,81.33,,,kHz,,,81.33,definition_unstated,Review Supplementary Material 3 attributes this observation to present study 2025. The table labels this FmaxE (frequency of maximum energy).
srinivasulu2025-Hi_lank_3,1004612,Hipposideros lankadiva,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_lank_3",srinivasulu-2025-southasia-sm3bat,unspecified,,,,free_flying_wild,clutter,India,Madhya Pradesh,,,18,duration,species_summary,7.96,,,ms,,,7.96,definition_unstated,Review Supplementary Material 3 attributes this observation to present study 2025. The table labels this call_duration_ms.
srinivasulu2025-Hi_lank_3,1004612,Hipposideros lankadiva,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_lank_3",srinivasulu-2025-southasia-sm3bat,unspecified,,,,free_flying_wild,clutter,India,Madhya Pradesh,,,18,max_frequency,species_summary,81.91,,,kHz,,,81.91,definition_unstated,Review Supplementary Material 3 attributes this observation to present study 2025. The table labels this maximum_frequency_kHz.
srinivasulu2025-Hi_lank_3,1004612,Hipposideros lankadiva,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_lank_3",srinivasulu-2025-southasia-sm3bat,unspecified,,,,free_flying_wild,clutter,India,Madhya Pradesh,,,18,peak_frequency,species_summary,81.91,,,kHz,,,81.91,definition_unstated,Review Supplementary Material 3 attributes this observation to present study 2025. The table labels this FmaxE (frequency of maximum energy).
srinivasulu2025-Hi_lank_4,1004612,Hipposideros lankadiva,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_lank_4",srinivasulu-2025-southasia-d500x,unspecified,,,,free_flying_wild,clutter,India,Odisha,,,42,duration,species_summary,15.25,,,ms,,,15.25,definition_unstated,Review Supplementary Material 3 attributes this observation to present study 2025. The table labels this call_duration_ms.
srinivasulu2025-Hi_lank_4,1004612,Hipposideros lankadiva,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_lank_4",srinivasulu-2025-southasia-d500x,unspecified,,,,free_flying_wild,clutter,India,Odisha,,,42,max_frequency,species_summary,78.78,,,kHz,,,78.78,definition_unstated,Review Supplementary Material 3 attributes this observation to present study 2025. The table labels this maximum_frequency_kHz.
srinivasulu2025-Hi_lank_4,1004612,Hipposideros lankadiva,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_lank_4",srinivasulu-2025-southasia-d500x,unspecified,,,,free_flying_wild,clutter,India,Odisha,,,42,peak_frequency,species_summary,78.78,,,kHz,,,78.78,definition_unstated,Review Supplementary Material 3 attributes this observation to present study 2025. The table labels this FmaxE (frequency of maximum energy).
srinivasulu2025-Hi_lank_5,1004612,Hipposideros lankadiva,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_lank_5",srinivasulu-2025-southasia-anabat-sd1,unspecified,,,,free_flying_wild,clutter,India,Telangana,,,201,duration,species_summary,8.9,,,ms,,,8.9,definition_unstated,Review Supplementary Material 3 attributes this observation to present study 2025. The table labels this call_duration_ms.
srinivasulu2025-Hi_lank_5,1004612,Hipposideros lankadiva,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_lank_5",srinivasulu-2025-southasia-anabat-sd1,unspecified,,,,free_flying_wild,clutter,India,Telangana,,,201,max_frequency,species_summary,77.84,,,kHz,,,77.84,definition_unstated,Review Supplementary Material 3 attributes this observation to present study 2025. The table labels this maximum_frequency_kHz.
srinivasulu2025-Hi_lank_5,1004612,Hipposideros lankadiva,exact,srinivasulu-2025-southasia,"Supplementary Material 3, observation Hi_lank_5",srinivasulu-2025-southasia-anabat-sd1,unspecified,,,,free_flying_wild,clutter,India,Telangana,,,201,peak_frequency,species_summary,77.84,,,kHz,,,77.84,definition_unstated,Review Supplementary Material 3 attributes this observation to present study 2025. The table labels this FmaxE (frequency of maximum energy).
